,street_name,full_address,sale_date,sale_price,price_num,sq_feet,price_sf,url,lat,long
14,2854 COLLETON DR,"2854 COLLETON DR Cobb County, GA",2020-12-21,"$289,900.00",289900,2090,138.70813397129186,"https://www.google.com/maps/search/2854%20COLLETON%20DR%20Cobb%20County,%20GA",34.023752,-84.5250246
15,7049 IVY POINTE ROW,"7049 IVY POINTE ROW Cobb County, GA",2020-12-21,"$210,000.00",210000,2032,103.3464566929134,"https://www.google.com/maps/search/7049%20IVY%20POINTE%20ROW%20Cobb%20County,%20GA",33.7830623,-84.6029772
16,2038 DRENNON AVE,"2038 DRENNON AVE Cobb County, GA",2020-12-21,"$50,000.00",50000,1078,46.3821892393321,"https://www.google.com/maps/search/2038%20DRENNON%20AVE%20Cobb%20County,%20GA",33.8456569,-84.6135701
17,4815 HIRAM LITHIA SPRINGS RD,"4815 HIRAM LITHIA SPRINGS RD Cobb County, GA",2020-12-21,"$277,000.00",277000,2240,123.66071428571428,"https://www.google.com/maps/search/4815%20HIRAM%20LITHIA%20SPRINGS%20RD%20Cobb%20County,%20GA",33.8372348,-84.6963043
18,1413 RIDGEBEND WAY,"1413 RIDGEBEND WAY Cobb County, GA",2020-12-21,"$293,415.00",293415,1846,158.94637053087757,"https://www.google.com/maps/search/1413%20RIDGEBEND%20WAY%20Cobb%20County,%20GA",33.8031832,-84.5162319
19,1567 RIBBON MILL SW,"1567 RIBBON MILL SW Cobb County, GA",2020-12-21,"$332,040.00",332040,2820,117.74468085106383,"https://www.google.com/maps/search/1567%20RIBBON%20MILL%20SW%20Cobb%20County,%20GA",33.8227821,-84.6007416
20,5141 ST CLAIRE PL,"5141 ST CLAIRE PL Cobb County, GA",2020-12-22,"$262,400.00",262400,2063,127.1934076587494,"https://www.google.com/maps/search/5141%20ST%20CLAIRE%20PL%20Cobb%20County,%20GA",33.8753649,-84.6993261
21,4834 SHALLOW CREEK DR,"4834 SHALLOW CREEK DR Cobb County, GA",2020-12-22,"$262,000.00",262000,2362,110.9229466553768,"https://www.google.com/maps/search/4834%20SHALLOW%20CREEK%20DR%20Cobb%20County,%20GA",34.071455,-84.5540158
22,517 CRESENTRY BRK,"517 CRESENTRY BRK Cobb County, GA",2020-12-22,"$445,400.00",445400,2391,186.2818904224174,"https://www.google.com/maps/search/517%20CRESENTRY%20BRK%20Cobb%20County,%20GA",33.8738474,-84.5368804
23,4023 EVELYN DR,"4023 EVELYN DR Cobb County, GA",2020-12-22,"$235,000.00",235000,1428,164.56582633053222,"https://www.google.com/maps/search/4023%20EVELYN%20DR%20Cobb%20County,%20GA",33.8706299,-84.6701217
24,3634 FOXTROT TRL,"3634 FOXTROT TRL Cobb County, GA",2020-12-22,"$362,000.00",362000,2762,131.06444605358436,"https://www.google.com/maps/search/3634%20FOXTROT%20TRL%20Cobb%20County,%20GA",34.0409259,-84.6178641
25,3019 LAKE PARK TRL,"3019 LAKE PARK TRL Cobb County, GA",2020-12-22,"$244,000.00",244000,1877,129.99467234949387,"https://www.google.com/maps/search/3019%20LAKE%20PARK%20TRL%20Cobb%20County,%20GA",34.0679982,-84.6402894
26,1250 E SHILOH TRAIL EAST E,"1250 E SHILOH TRAIL EAST E Cobb County, GA",2020-12-22,"$323,000.00",323000,2180,148.1651376146789,"https://www.google.com/maps/search/1250%20E%20SHILOH%20TRAIL%20EAST%20E%20Cobb%20County,%20GA",34.0430779,-84.5857953
27,5800 OAKDALE RD UNIT 7,"5800 OAKDALE RD UNIT 7 Cobb County, GA",2020-12-22,"$265,000.00",265000,1832,144.65065502183407,"https://www.google.com/maps/search/5800%20OAKDALE%20RD%20UNIT%207%20Cobb%20County,%20GA",33.8124834,-84.5060988
28,4799 ERIE CT,"4799 ERIE CT Cobb County, GA",2020-12-22,"$260,000.00",260000,1680,154.76190476190476,"https://www.google.com/maps/search/4799%20ERIE%20CT%20Cobb%20County,%20GA",34.0659827,-84.5774275
29,680 GLENBARRETT CT,"680 GLENBARRETT CT Cobb County, GA",2020-12-22,"$285,000.00",285000,1928,147.82157676348547,"https://www.google.com/maps/search/680%20GLENBARRETT%20CT%20Cobb%20County,%20GA",34.0378311,-84.531688
30,3617 EBENEZER RD,"3617 EBENEZER RD Cobb County, GA",2020-12-22,"$244,000.00",244000,1981,123.1701161029783,"https://www.google.com/maps/search/3617%20EBENEZER%20RD%20Cobb%20County,%20GA",34.0392376,-84.5096486
31,4600 HUNTING HOUND LN,"4600 HUNTING HOUND LN Cobb County, GA",2020-12-22,"$410,000.00",410000,2337,175.43859649122808,"https://www.google.com/maps/search/4600%20HUNTING%20HOUND%20LN%20Cobb%20County,%20GA",34.0047584,-84.4151123
32,4891 PAYSON TER UNIT 25,"4891 PAYSON TER UNIT 25 Cobb County, GA",2020-12-22,"$344,900.00",344900,1824,189.08991228070172,"https://www.google.com/maps/search/4891%20PAYSON%20TER%20UNIT%2025%20Cobb%20County,%20GA",33.8342398,-84.4808627
33,1168 STEPHENS ST,"1168 STEPHENS ST Cobb County, GA",2020-12-22,"$248,000.00",248000,1322,187.5945537065053,"https://www.google.com/maps/search/1168%20STEPHENS%20ST%20Cobb%20County,%20GA",33.8825137,-84.5189779
34,2211 CEDAR FORKS DR,"2211 CEDAR FORKS DR Cobb County, GA",2020-12-22,"$340,000.00",340000,1578,215.46261089987323,"https://www.google.com/maps/search/2211%20CEDAR%20FORKS%20DR%20Cobb%20County,%20GA",34.0032886,-84.4700737
35,6270 CHEATHAM LAKE DR,"6270 CHEATHAM LAKE DR Cobb County, GA",2020-12-22,"$318,900.00",318900,1850,172.3783783783784,"https://www.google.com/maps/search/6270%20CHEATHAM%20LAKE%20DR%20Cobb%20County,%20GA",34.0209924,-84.7375349
36,1042 KENNESBOROUGH RD,"1042 KENNESBOROUGH RD Cobb County, GA",2020-12-22,"$129,660.00",129660,956,135.6276150627615,"https://www.google.com/maps/search/1042%20KENNESBOROUGH%20RD%20Cobb%20County,%20GA",34.0267238,-84.6279832
37,3340 MCEVER PARK CIR,"3340 MCEVER PARK CIR Cobb County, GA",2020-12-22,"$280,500.00",280500,2090,134.21052631578948,"https://www.google.com/maps/search/3340%20MCEVER%20PARK%20CIR%20Cobb%20County,%20GA",34.0497253,-84.6524516
38,3951 WELDON DR SW,"3951 WELDON DR SW Cobb County, GA",2020-12-22,"$241,500.00",241500,1944,124.2283950617284,"https://www.google.com/maps/search/3951%20WELDON%20DR%20SW%20Cobb%20County,%20GA",33.8213975,-84.6698766
39,1612 HUNTCREST XING SW,"1612 HUNTCREST XING SW Cobb County, GA",2020-12-22,"$275,000.00",275000,1991,138.12154696132598,"https://www.google.com/maps/search/1612%20HUNTCREST%20XING%20SW%20Cobb%20County,%20GA",33.8304643,-84.6032431
40,2090 MOCCASIN WAY,"2090 MOCCASIN WAY Cobb County, GA",2020-12-22,"$345,000.00",345000,2194,157.24703737465816,"https://www.google.com/maps/search/2090%20MOCCASIN%20WAY%20Cobb%20County,%20GA",33.9067308,-84.6137133
41,4840 KINGSBURY DR,"4840 KINGSBURY DR Cobb County, GA",2020-12-22,"$420,000.00",420000,2948,142.46947082767977,"https://www.google.com/maps/search/4840%20KINGSBURY%20DR%20Cobb%20County,%20GA",33.9235884,-84.6959367
42,546 RUSSETT CT,"546 RUSSETT CT Cobb County, GA",2020-12-22,"$315,000.00",315000,2608,120.78220858895706,"https://www.google.com/maps/search/546%20RUSSETT%20CT%20Cobb%20County,%20GA",33.9348241,-84.588557
43,3847 TAMBERLY WAY,"3847 TAMBERLY WAY Cobb County, GA",2020-12-22,"$492,828.00",492828,3848,128.07380457380458,"https://www.google.com/maps/search/3847%20TAMBERLY%20WAY%20Cobb%20County,%20GA",33.9798156,-84.6678133
44,823 DOVER ST,"823 DOVER ST Cobb County, GA",2020-12-22,"$247,500.00",247500,1300,190.3846153846154,"https://www.google.com/maps/search/823%20DOVER%20ST%20Cobb%20County,%20GA",34.0605707,-84.5261919
45,3142 SPINNAKERS REACH VIEW,"3142 SPINNAKERS REACH VIEW Cobb County, GA",2020-12-22,"$684,910.00",684910,3977,172.21775207442795,"https://www.google.com/maps/search/3142%20SPINNAKERS%20REACH%20VIEW%20Cobb%20County,%20GA",33.9626003,-84.6425932
46,4492 COVENTRY WAY,"4492 COVENTRY WAY Cobb County, GA",2020-12-22,"$345,000.00",345000,2016,171.13095238095238,"https://www.google.com/maps/search/4492%20COVENTRY%20WAY%20Cobb%20County,%20GA",34.0491087,-84.4211031
47,4980 PLEASANTRY WAY,"4980 PLEASANTRY WAY Cobb County, GA",2020-12-22,"$435,226.00",435226,2349,185.2813963388676,"https://www.google.com/maps/search/4980%20PLEASANTRY%20WAY%20Cobb%20County,%20GA",34.0033396,-84.699367
48,4183 GROVELAND PARK DR,"4183 GROVELAND PARK DR Cobb County, GA",2020-12-22,"$375,000.00",375000,3246,115.5268022181146,"https://www.google.com/maps/search/4183%20GROVELAND%20PARK%20DR%20Cobb%20County,%20GA",33.8826774,-84.6758208
49,5025 CHINA BERRY DR,"5025 CHINA BERRY DR Cobb County, GA",2020-12-22,"$425,000.00",425000,3661,116.08850040972412,"https://www.google.com/maps/search/5025%20CHINA%20BERRY%20DR%20Cobb%20County,%20GA",33.8952042,-84.6997753
50,4394 NOWLIN DR,"4394 NOWLIN DR Cobb County, GA",2020-12-22,"$590,000.00",590000,3208,183.9152119700748,"https://www.google.com/maps/search/4394%20NOWLIN%20DR%20Cobb%20County,%20GA",33.8486574,-84.5354905
51,168 KENMARE CIR,"168 KENMARE CIR Cobb County, GA",2020-12-22,"$254,000.00",254000,1732,146.6512702078522,"https://www.google.com/maps/search/168%20KENMARE%20CIR%20Cobb%20County,%20GA",33.841427,-84.5469331
52,3100 WATERFRONT CIR,"3100 WATERFRONT CIR Cobb County, GA",2020-12-22,"$339,000.00",339000,1420,238.7323943661972,"https://www.google.com/maps/search/3100%20WATERFRONT%20CIR%20Cobb%20County,%20GA",34.0254835,-84.428675
53,3330 LYNHURST DR,"3330 LYNHURST DR Cobb County, GA",2020-12-22,"$410,000.00",410000,1804,227.27272727272728,"https://www.google.com/maps/search/3330%20LYNHURST%20DR%20Cobb%20County,%20GA",34.0311451,-84.4401794
54,3337 DEVAUGHN DR,"3337 DEVAUGHN DR Cobb County, GA",2020-12-22,"$376,000.00",376000,2211,170.05879692446857,"https://www.google.com/maps/search/3337%20DEVAUGHN%20DR%20Cobb%20County,%20GA",34.0548218,-84.4573223
55,2560 RUGER DR,"2560 RUGER DR Cobb County, GA",2020-12-22,"$328,000.00",328000,1716,191.14219114219117,"https://www.google.com/maps/search/2560%20RUGER%20DR%20Cobb%20County,%20GA",34.0615839,-84.4755671
56,2418 CRESCENT PARK CT BLDG/UNIT 1/6,"2418 CRESCENT PARK CT BLDG/UNIT 1/6 Cobb County, GA",2020-12-22,"$423,000.00",423000,1771,238.8481084133258,"https://www.google.com/maps/search/2418%20CRESCENT%20PARK%20CT%20BLDG/UNIT%201/6%20Cobb%20County,%20GA",33.8933178,-84.4731889
57,4100 PACES WALK SE UNIT 2305,"4100 PACES WALK SE UNIT 2305 Cobb County, GA",2020-12-22,"$315,000.00",315000,1581,199.2409867172676,"https://www.google.com/maps/search/4100%20PACES%20WALK%20SE%20UNIT%202305%20Cobb%20County,%20GA",33.8564971,-84.4800157
58,1247 HERTY DR,"1247 HERTY DR Cobb County, GA",2020-12-22,"$331,881.00",331881,2152,154.21979553903347,"https://www.google.com/maps/search/1247%20HERTY%20DR%20Cobb%20County,%20GA",33.9811662,-84.5189625
59,6245 STONEY CREEK OVRLK,"6245 STONEY CREEK OVRLK Cobb County, GA",2020-12-22,"$230,000.00",230000,1640,140.2439024390244,"https://www.google.com/maps/search/6245%20STONEY%20CREEK%20OVRLK%20Cobb%20County,%20GA",33.8026857,-84.5896208
60,1172 BEECH ST NE,"1172 BEECH ST NE Cobb County, GA",2020-12-22,"$215,000.00",215000,880,244.3181818181818,"https://www.google.com/maps/search/1172%20BEECH%20ST%20NE%20Cobb%20County,%20GA",33.9627173,-84.5175421
61,538 SPRINGER BND NW,"538 SPRINGER BND NW Cobb County, GA",2020-12-22,"$657,118.00",657118,4000,164.2795,"https://www.google.com/maps/search/538%20SPRINGER%20BND%20NW%20Cobb%20County,%20GA",33.9835672,-84.571248
62,4110 HUBERT DR NE,"4110 HUBERT DR NE Cobb County, GA",2020-12-22,"$310,000.00",310000,1651,187.7649909145972,"https://www.google.com/maps/search/4110%20HUBERT%20DR%20NE%20Cobb%20County,%20GA",34.0500179,-84.4884784
63,5706 REGISTRY OAKS LN,"5706 REGISTRY OAKS LN Cobb County, GA",2020-12-22,"$700,000.00",700000,3500,200.0,"https://www.google.com/maps/search/5706%20REGISTRY%20OAKS%20LN%20Cobb%20County,%20GA",33.812167,-84.519895
64,1417 STERLINGBROOKE DR,"1417 STERLINGBROOKE DR Cobb County, GA",2020-12-22,"$402,000.00",402000,3650,110.13698630136986,"https://www.google.com/maps/search/1417%20STERLINGBROOKE%20DR%20Cobb%20County,%20GA",33.8822426,-84.7214248
65,1814 MANOR VIEW CIR UNIT 10,"1814 MANOR VIEW CIR UNIT 10 Cobb County, GA",2020-12-22,"$310,000.00",310000,1740,178.16091954022988,"https://www.google.com/maps/search/1814%20MANOR%20VIEW%20CIR%20UNIT%2010%20Cobb%20County,%20GA",34.0005232,-84.7065591
66,3307 DAMON WAY,"3307 DAMON WAY Cobb County, GA",2020-12-22,"$268,000.00",268000,1384,193.64161849710985,"https://www.google.com/maps/search/3307%20DAMON%20WAY%20Cobb%20County,%20GA",34.0193922,-84.6489955
67,5214 CAMDEN LAKE PKWY,"5214 CAMDEN LAKE PKWY Cobb County, GA",2020-12-22,"$350,000.00",350000,2951,118.60386309725516,"https://www.google.com/maps/search/5214%20CAMDEN%20LAKE%20PKWY%20Cobb%20County,%20GA",34.0095805,-84.7082275
68,3860 MANOR HOUSE DR,"3860 MANOR HOUSE DR Cobb County, GA",2020-12-22,"$333,000.00",333000,1686,197.50889679715303,"https://www.google.com/maps/search/3860%20MANOR%20HOUSE%20DR%20Cobb%20County,%20GA",34.0289812,-84.4383746
69,4077 OAK FERRY DR,"4077 OAK FERRY DR Cobb County, GA",2020-12-22,"$264,000.00",264000,1436,183.84401114206128,"https://www.google.com/maps/search/4077%20OAK%20FERRY%20DR%20Cobb%20County,%20GA",34.0517246,-84.5502084
70,2843 FOREST CHASE DR,"2843 FOREST CHASE DR Cobb County, GA",2020-12-22,"$340,000.00",340000,2220,153.15315315315314,"https://www.google.com/maps/search/2843%20FOREST%20CHASE%20DR%20Cobb%20County,%20GA",34.0620392,-84.4678394
71,4979 MEADOW LN NE,"4979 MEADOW LN NE Cobb County, GA",2020-12-22,"$219,900.00",219900,1560,140.96153846153845,"https://www.google.com/maps/search/4979%20MEADOW%20LN%20NE%20Cobb%20County,%20GA",33.9604512,-84.4069518
72,2859 DONAMIRE LN,"2859 DONAMIRE LN Cobb County, GA",2020-12-22,"$324,000.00",324000,2413,134.27268959801077,"https://www.google.com/maps/search/2859%20DONAMIRE%20LN%20Cobb%20County,%20GA",34.041374,-84.6405755
73,4237 GLENFOREST WAY,"4237 GLENFOREST WAY Cobb County, GA",2020-12-22,"$369,000.00",369000,1618,228.05933250927072,"https://www.google.com/maps/search/4237%20GLENFOREST%20WAY%20Cobb%20County,%20GA",34.0510648,-84.4173691
74,2797 KAKKI CT,"2797 KAKKI CT Cobb County, GA",2020-12-22,"$460,000.00",460000,2304,199.65277777777777,"https://www.google.com/maps/search/2797%20KAKKI%20CT%20Cobb%20County,%20GA",33.9912665,-84.4700737
75,1839 BEAVER DAM LN,"1839 BEAVER DAM LN Cobb County, GA",2020-12-22,"$398,000.00",398000,2756,144.4121915820029,"https://www.google.com/maps/search/1839%20BEAVER%20DAM%20LN%20Cobb%20County,%20GA",33.9944487,-84.4790923
76,3258 WINTER WOOD CT,"3258 WINTER WOOD CT Cobb County, GA",2020-12-22,"$362,000.00",362000,1708,211.94379391100705,"https://www.google.com/maps/search/3258%20WINTER%20WOOD%20CT%20Cobb%20County,%20GA",34.0347936,-84.458081
77,3834 BLUFFVIEW DR,"3834 BLUFFVIEW DR Cobb County, GA",2020-12-22,"$415,000.00",415000,3023,137.28084684088654,"https://www.google.com/maps/search/3834%20BLUFFVIEW%20DR%20Cobb%20County,%20GA",34.0418283,-84.4334924
78,1134 ARROWLAKE RD SW,"1134 ARROWLAKE RD SW Cobb County, GA",2020-12-22,"$320,245.00",320245,1861,172.08221386351423,"https://www.google.com/maps/search/1134%20ARROWLAKE%20RD%20SW%20Cobb%20County,%20GA",33.9194727,-84.5844553
79,4658 ELECTRIC AVE SW,"4658 ELECTRIC AVE SW Cobb County, GA",2020-12-22,"$333,730.00",333730,2058,162.1622934888241,"https://www.google.com/maps/search/4658%20ELECTRIC%20AVE%20SW%20Cobb%20County,%20GA",33.8399066,-84.5783412
80,4247 HANSFORD LOOP,"4247 HANSFORD LOOP Cobb County, GA",2020-12-22,"$484,200.00",484200,4477,108.1527808800536,"https://www.google.com/maps/search/4247%20HANSFORD%20LOOP%20Cobb%20County,%20GA",33.9489052,-84.6760659
81,729 BIRCHWOOD LN,"729 BIRCHWOOD LN Cobb County, GA",2020-12-22,"$245,000.00",245000,1145,213.97379912663757,"https://www.google.com/maps/search/729%20BIRCHWOOD%20LN%20Cobb%20County,%20GA",33.8884921,-84.5752995
82,1660 BILL MURDOCK RD,"1660 BILL MURDOCK RD Cobb County, GA",2020-12-22,"$1,150,000.00",1150000,4803,239.4336872787841,"https://www.google.com/maps/search/1660%20BILL%20MURDOCK%20RD%20Cobb%20County,%20GA",33.9906912,-84.4423328
83,2839 MENTON RD,"2839 MENTON RD Cobb County, GA",2020-12-22,"$337,469.00",337469,1768,190.87613122171945,"https://www.google.com/maps/search/2839%20MENTON%20RD%20Cobb%20County,%20GA",33.8867629,-84.6818665
84,1250 PARKWOOD CIR SE UNIT 400/3106,"1250 PARKWOOD CIR SE UNIT 400/3106 Cobb County, GA",2020-12-22,"$220,000.00",220000,1301,169.10069177555727,"https://www.google.com/maps/search/1250%20PARKWOOD%20CIR%20SE%20UNIT%20400/3106%20Cobb%20County,%20GA",33.9018016,-84.4616015
85,3929 LOOKOUT PT,"3929 LOOKOUT PT Cobb County, GA",2020-12-22,"$333,000.00",333000,1722,193.37979094076653,"https://www.google.com/maps/search/3929%20LOOKOUT%20PT%20Cobb%20County,%20GA",34.0467997,-84.5324854
86,3052 FLEET ST,"3052 FLEET ST Cobb County, GA",2020-12-22,"$495,000.00",495000,3382,146.3630987581313,"https://www.google.com/maps/search/3052%20FLEET%20ST%20Cobb%20County,%20GA",28.6478898,180
87,2630 FOREST WAY,"2630 FOREST WAY Cobb County, GA",2020-12-22,"$322,000.00",322000,1956,164.62167689161555,"https://www.google.com/maps/search/2630%20FOREST%20WAY%20Cobb%20County,%20GA",34.064288,-84.4788054
88,4574 WOODLAND CIR,"4574 WOODLAND CIR Cobb County, GA",2020-12-22,"$400,000.00",400000,2229,179.45266935845672,"https://www.google.com/maps/search/4574%20WOODLAND%20CIR%20Cobb%20County,%20GA",34.0240288,-84.4161792
89,4151 W COOPER LAKE DR SE,"4151 W COOPER LAKE DR SE Cobb County, GA",2020-12-22,"$765,000.00",765000,3424,223.4228971962617,"https://www.google.com/maps/search/4151%20W%20COOPER%20LAKE%20DR%20SE%20Cobb%20County,%20GA",33.8488103,-84.5393787
90,658 MONTCLAIR DR,"658 MONTCLAIR DR Cobb County, GA",2020-12-22,"$294,000.00",294000,1158,253.8860103626943,"https://www.google.com/maps/search/658%20MONTCLAIR%20DR%20Cobb%20County,%20GA",33.8664037,-84.5732721
91,316 SENNA ST,"316 SENNA ST Cobb County, GA",2020-12-22,"$486,250.00",486250,3060,158.90522875816993,"https://www.google.com/maps/search/316%20SENNA%20ST%20Cobb%20County,%20GA",33.9391581,-84.5563286
92,370 OAK HARBOR TRL,"370 OAK HARBOR TRL Cobb County, GA",2020-12-22,"$150,000.00",150000,1408,106.5340909090909,"https://www.google.com/maps/search/370%20OAK%20HARBOR%20TRL%20Cobb%20County,%20GA",33.9959465,-84.54757
93,6345 BROOKWATER VW,"6345 BROOKWATER VW Cobb County, GA",2020-12-22,"$314,170.00",314170,1970,159.4771573604061,"https://www.google.com/maps/search/6345%20BROOKWATER%20VW%20Cobb%20County,%20GA",33.803607,-84.5158426
94,3133 LAWRENCEBURG LN,"3133 LAWRENCEBURG LN Cobb County, GA",2020-12-22,"$510,000.00",510000,3173,160.73116924046644,"https://www.google.com/maps/search/3133%20LAWRENCEBURG%20LN%20Cobb%20County,%20GA",33.8756833,-84.4647871
95,4821 CONDUCTOR WAY,"4821 CONDUCTOR WAY Cobb County, GA",2020-12-22,"$368,430.00",368430,2098,175.61010486177312,"https://www.google.com/maps/search/4821%20CONDUCTOR%20WAY%20Cobb%20County,%20GA",33.8393256,-84.5815632
96,3825 CREEKVIEW DR NE,"3825 CREEKVIEW DR NE Cobb County, GA",2020-12-22,"$506,880.00",506880,2512,201.78343949044583,"https://www.google.com/maps/search/3825%20CREEKVIEW%20DR%20NE%20Cobb%20County,%20GA",33.957455,-84.4407742
97,1035 PINEHURST DR,"1035 PINEHURST DR Cobb County, GA",2020-12-23,"$280,000.00",280000,1386,202.020202020202,"https://www.google.com/maps/search/1035%20PINEHURST%20DR%20Cobb%20County,%20GA",33.8724281,-84.5235091
98,3982 COVEY FLUSH CT UNIT 19,"3982 COVEY FLUSH CT UNIT 19 Cobb County, GA",2020-12-23,"$285,000.00",285000,1832,155.56768558951964,"https://www.google.com/maps/search/3982%20COVEY%20FLUSH%20CT%20UNIT%2019%20Cobb%20County,%20GA",33.8590716,-84.5738829
99,816 REED RD,"816 REED RD Cobb County, GA",2020-12-23,"$279,900.00",279900,1590,176.03773584905662,"https://www.google.com/maps/search/816%20REED%20RD%20Cobb%20County,%20GA",33.8563807,-84.531168
100,1582 RIBBON MILL SW,"1582 RIBBON MILL SW Cobb County, GA",2020-12-23,"$304,570.00",304570,3132,97.24457215836526,"https://www.google.com/maps/search/1582%20RIBBON%20MILL%20SW%20Cobb%20County,%20GA",33.8233608,-84.6009116
101,4507 WATERLEAF CT,"4507 WATERLEAF CT Cobb County, GA",2020-12-23,"$96,000.00",96000,2896,33.149171270718234,"https://www.google.com/maps/search/4507%20WATERLEAF%20CT%20Cobb%20County,%20GA",33.8486259,-84.687156
102,440 LAWRENCE ST,"440 LAWRENCE ST Cobb County, GA",2020-12-23,"$457,000.00",457000,2606,175.36454336147352,"https://www.google.com/maps/search/440%20LAWRENCE%20ST%20Cobb%20County,%20GA",28.6478898,180
103,3040 MILFORD CHASE OVRLK,"3040 MILFORD CHASE OVRLK Cobb County, GA",2020-12-23,"$278,000.00",278000,2523,110.1862861672612,"https://www.google.com/maps/search/3040%20MILFORD%20CHASE%20OVRLK%20Cobb%20County,%20GA",33.8827737,-84.6044702
104,6167 SWEET BIRCH CT,"6167 SWEET BIRCH CT Cobb County, GA",2020-12-23,"$557,420.00",557420,4272,130.4822097378277,"https://www.google.com/maps/search/6167%20SWEET%20BIRCH%20CT%20Cobb%20County,%20GA",33.9896756,-84.7330459
105,102 SE MILL POND CT SE,"102 SE MILL POND CT SE Cobb County, GA",2020-12-23,"$136,000.00",136000,1005,135.3233830845771,"https://www.google.com/maps/search/102%20SE%20MILL%20POND%20CT%20SE%20Cobb%20County,%20GA",33.8589954,-84.5224074
106,3818 FELTON HILL RD UNIT 13,"3818 FELTON HILL RD UNIT 13 Cobb County, GA",2020-12-23,"$330,000.00",330000,1920,171.875,"https://www.google.com/maps/search/3818%20FELTON%20HILL%20RD%20UNIT%2013%20Cobb%20County,%20GA",33.8610109,-84.5741115
107,2401 HERITAGE PARK CIR UNIT 14,"2401 HERITAGE PARK CIR UNIT 14 Cobb County, GA",2020-12-23,"$210,000.00",210000,1639,128.1269066503966,"https://www.google.com/maps/search/2401%20HERITAGE%20PARK%20CIR%20UNIT%2014%20Cobb%20County,%20GA",34.0102999,-84.5608673
