,street_name,full_address,sale_date,sale_price,price_num,sq_feet,price_sf,url,lat,long
427,4413 ROLLING OAKS TRL,"4413 ROLLING OAKS TRL Cobb County, GA",2018-01-22,"$275,000.00",275000,2069,132.91445142580957,"https://www.google.com/maps/search/4413%20ROLLING%20OAKS%20TRL%20Cobb%20County,%20GA",33.9873234,-84.6802939
428,3637 NATUREWALK TRL,"3637 NATUREWALK TRL Cobb County, GA",2018-01-22,"$199,900.00",199900,1577,126.75967025998732,"https://www.google.com/maps/search/3637%20NATUREWALK%20TRL%20Cobb%20County,%20GA",33.8665983,-84.585959
429,1302 BARLASTON CIR,"1302 BARLASTON CIR Cobb County, GA",2018-01-22,"$410,000.00",410000,3536,115.9502262443439,"https://www.google.com/maps/search/1302%20BARLASTON%20CIR%20Cobb%20County,%20GA",33.9823939,-84.4624273
430,3896 HIGH DOVE WAY UNIT 12,"3896 HIGH DOVE WAY UNIT 12 Cobb County, GA",2018-01-22,"$268,500.00",268500,1906,140.87093389296956,"https://www.google.com/maps/search/3896%20HIGH%20DOVE%20WAY%20UNIT%2012%20Cobb%20County,%20GA",33.8598842,-84.5742788
431,2519 PARK DR NW,"2519 PARK DR NW Cobb County, GA",2018-01-22,"$132,000.00",132000,1660,79.51807228915662,"https://www.google.com/maps/search/2519%20PARK%20DR%20NW%20Cobb%20County,%20GA",34.0243958,-84.6223825
432,3910 ARDSLEY DR,"3910 ARDSLEY DR Cobb County, GA",2018-01-22,"$264,000.00",264000,1799,146.74819344080043,"https://www.google.com/maps/search/3910%20ARDSLEY%20DR%20Cobb%20County,%20GA",33.9953539,-84.436016
433,1801 N CHESTNUT GROVE DR,"1801 N CHESTNUT GROVE DR Cobb County, GA",2018-01-22,"$309,000.00",309000,3013,102.55559243279124,"https://www.google.com/maps/search/1801%20N%20CHESTNUT%20GROVE%20DR%20Cobb%20County,%20GA",34.0304802,-84.4949125
434,2390 WYNONA DR,"2390 WYNONA DR Cobb County, GA",2018-01-22,"$120,000.00",120000,1060,113.20754716981132,"https://www.google.com/maps/search/2390%20WYNONA%20DR%20Cobb%20County,%20GA",33.8949263,-84.5467693
435,2698 S ARBOR DR,"2698 S ARBOR DR Cobb County, GA",2018-01-22,"$357,000.00",357000,2232,159.94623655913978,"https://www.google.com/maps/search/2698%20S%20ARBOR%20DR%20Cobb%20County,%20GA",34.0478295,-84.4696638
436,5519 SYLVANIA DR,"5519 SYLVANIA DR Cobb County, GA",2018-01-22,"$287,500.00",287500,2751,104.50745183569612,"https://www.google.com/maps/search/5519%20SYLVANIA%20DR%20Cobb%20County,%20GA",33.8160201,-84.5279735
437,1066 TRAVELERS TRL,"1066 TRAVELERS TRL Cobb County, GA",2018-01-22,"$105,000.00",105000,1280,82.03125,"https://www.google.com/maps/search/1066%20TRAVELERS%20TRL%20Cobb%20County,%20GA",34.031911,-84.6116877
438,51 MIDWAY RD,"51 MIDWAY RD Cobb County, GA",2018-01-22,"$291,000.00",291000,2792,104.22636103151862,"https://www.google.com/maps/search/51%20MIDWAY%20RD%20Cobb%20County,%20GA",33.9621785,-84.6721645
439,3144 RAMBLEWOOD CT SW,"3144 RAMBLEWOOD CT SW Cobb County, GA",2018-01-22,"$168,500.00",168500,1366,123.3528550512445,"https://www.google.com/maps/search/3144%20RAMBLEWOOD%20CT%20SW%20Cobb%20County,%20GA",33.875052,-84.6950791
440,1505 ROCKCREST WAY,"1505 ROCKCREST WAY Cobb County, GA",2018-01-22,"$290,000.00",290000,2207,131.40009062075214,"https://www.google.com/maps/search/1505%20ROCKCREST%20WAY%20Cobb%20County,%20GA",33.9735181,-84.5066071
441,1002 HAMPTON CT NW,"1002 HAMPTON CT NW Cobb County, GA",2018-01-22,"$165,000.00",165000,1388,118.87608069164266,"https://www.google.com/maps/search/1002%20HAMPTON%20CT%20NW%20Cobb%20County,%20GA",34.028249,-84.6221781
442,344 MCCOOK CIR,"344 MCCOOK CIR Cobb County, GA",2018-01-22,"$290,000.00",290000,2578,112.49030256012412,"https://www.google.com/maps/search/344%20MCCOOK%20CIR%20Cobb%20County,%20GA",33.9964681,-84.5658863
443,6062 KENBROOK KNL,"6062 KENBROOK KNL Cobb County, GA",2018-01-23,"$397,900.00",397900,2945,135.11035653650254,"https://www.google.com/maps/search/6062%20KENBROOK%20KNL%20Cobb%20County,%20GA",error,error
444,1915 SHENANDOAH VALLEY LN,"1915 SHENANDOAH VALLEY LN Cobb County, GA",2018-01-23,"$121,000.00",121000,1152,105.03472222222224,"https://www.google.com/maps/search/1915%20SHENANDOAH%20VALLEY%20LN%20Cobb%20County,%20GA",33.8846936,-84.4983554
445,625 AUNT LUCY LN SUITE/UNIT 35/20,"625 AUNT LUCY LN SUITE/UNIT 35/20 Cobb County, GA",2018-01-23,"$310,000.00",310000,2978,104.0967092008059,"https://www.google.com/maps/search/625%20AUNT%20LUCY%20LN%20SUITE/UNIT%2035/20%20Cobb%20County,%20GA",33.8582637,-84.5729918
446,5272 COMFORT WELL DR,"5272 COMFORT WELL DR Cobb County, GA",2018-01-23,"$379,900.00",379900,3360,113.0654761904762,"https://www.google.com/maps/search/5272%20COMFORT%20WELL%20DR%20Cobb%20County,%20GA",33.9743535,-84.7083295
447,294 JULIET LN,"294 JULIET LN Cobb County, GA",2018-01-23,"$104,000.00",104000,1240,83.87096774193549,"https://www.google.com/maps/search/294%20JULIET%20LN%20Cobb%20County,%20GA",33.926354,-84.5599289
448,246 SHALLOWAY DR,"246 SHALLOWAY DR Cobb County, GA",2018-01-23,"$164,000.00",164000,1474,111.2618724559023,"https://www.google.com/maps/search/246%20SHALLOWAY%20DR%20Cobb%20County,%20GA",34.0731105,-84.5424382
449,6053 BROOKDALE LN,"6053 BROOKDALE LN Cobb County, GA",2018-01-23,"$103,900.00",103900,1355,76.6789667896679,"https://www.google.com/maps/search/6053%20BROOKDALE%20LN%20Cobb%20County,%20GA",33.8068395,-84.5544661
450,105 WINDCROFT CT,"105 WINDCROFT CT Cobb County, GA",2018-01-23,"$155,000.00",155000,1101,140.7811080835604,"https://www.google.com/maps/search/105%20WINDCROFT%20CT%20Cobb%20County,%20GA",34.0679712,-84.6546354
451,4002 TAMARACK DR,"4002 TAMARACK DR Cobb County, GA",2018-01-23,"$270,000.00",270000,2437,110.7919573245794,"https://www.google.com/maps/search/4002%20TAMARACK%20DR%20Cobb%20County,%20GA",34.0178826,-84.6722462
452,3995 BRANTLEY DR,"3995 BRANTLEY DR Cobb County, GA",2018-01-23,"$172,000.00",172000,1792,95.98214285714286,"https://www.google.com/maps/search/3995%20BRANTLEY%20DR%20Cobb%20County,%20GA",33.8533443,-84.5806193
453,3969 LULLWATER MAIN,"3969 LULLWATER MAIN Cobb County, GA",2018-01-23,"$235,000.00",235000,2362,99.49195596951736,"https://www.google.com/maps/search/3969%20LULLWATER%20MAIN%20Cobb%20County,%20GA",34.0488848,-84.6386952
454,4192 TYLER CT,"4192 TYLER CT Cobb County, GA",2018-01-23,"$108,000.00",108000,1448,74.58563535911603,"https://www.google.com/maps/search/4192%20TYLER%20CT%20Cobb%20County,%20GA",33.8545079,-84.7066759
455,1691 DYESON RD,"1691 DYESON RD Cobb County, GA",2018-01-23,"$45,000.00",45000,2362,19.05165114309907,"https://www.google.com/maps/search/1691%20DYESON%20RD%20Cobb%20County,%20GA",33.8981634,-84.6060858
456,3472 NORTHFIELD WAY,"3472 NORTHFIELD WAY Cobb County, GA",2018-01-23,"$240,000.00",240000,2362,101.60880609652835,"https://www.google.com/maps/search/3472%20NORTHFIELD%20WAY%20Cobb%20County,%20GA",34.0371926,-84.6541858
457,1264 SILVERCREST CT,"1264 SILVERCREST CT Cobb County, GA",2018-01-23,"$232,702.00",232702,2201,105.72557928214448,"https://www.google.com/maps/search/1264%20SILVERCREST%20CT%20Cobb%20County,%20GA",33.8834196,-84.7239851
458,1470 COTTAGE WAY UNIT 24,"1470 COTTAGE WAY UNIT 24 Cobb County, GA",2018-01-23,"$174,000.00",174000,1335,130.3370786516854,"https://www.google.com/maps/search/1470%20COTTAGE%20WAY%20UNIT%2024%20Cobb%20County,%20GA",33.986494,-84.555438
459,354 IVY MANOR DR,"354 IVY MANOR DR Cobb County, GA",2018-01-23,"$272,500.00",272500,2765,98.55334538878844,"https://www.google.com/maps/search/354%20IVY%20MANOR%20DR%20Cobb%20County,%20GA",33.9642335,-84.640923
460,1306 MADISON LN,"1306 MADISON LN Cobb County, GA",2018-01-23,"$179,000.00",179000,1402,127.67475035663338,"https://www.google.com/maps/search/1306%20MADISON%20LN%20Cobb%20County,%20GA",33.882766,-84.523315
461,253 BLAIR PL,"253 BLAIR PL Cobb County, GA",2018-01-23,"$359,900.00",359900,3220,111.77018633540372,"https://www.google.com/maps/search/253%20BLAIR%20PL%20Cobb%20County,%20GA",33.9590211,-84.6549011
462,3637 BELGRAY DR,"3637 BELGRAY DR Cobb County, GA",2018-01-23,"$458,000.00",458000,3866,118.46870150025866,"https://www.google.com/maps/search/3637%20BELGRAY%20DR%20Cobb%20County,%20GA",33.9794902,-84.6543232
463,5071 SPRING ROCK TER,"5071 SPRING ROCK TER Cobb County, GA",2018-01-23,"$379,500.00",379500,2560,148.2421875,"https://www.google.com/maps/search/5071%20SPRING%20ROCK%20TER%20Cobb%20County,%20GA",34.0127574,-84.405842
464,2462 MAGNOLIA RIDGE DR UNIT 23,"2462 MAGNOLIA RIDGE DR UNIT 23 Cobb County, GA",2018-01-23,"$322,900.00",322900,2030,159.064039408867,"https://www.google.com/maps/search/2462%20MAGNOLIA%20RIDGE%20DR%20UNIT%2023%20Cobb%20County,%20GA",33.9265338,-84.4756917
465,2121 CANNON WAY,"2121 CANNON WAY Cobb County, GA",2018-01-23,"$207,000.00",207000,2368,87.41554054054055,"https://www.google.com/maps/search/2121%20CANNON%20WAY%20Cobb%20County,%20GA",33.9597785,-84.6099508
466,4611 LOGAN WAY,"4611 LOGAN WAY Cobb County, GA",2018-01-23,"$182,500.00",182500,2532,72.07740916271722,"https://www.google.com/maps/search/4611%20LOGAN%20WAY%20Cobb%20County,%20GA",34.0738313,-84.6685752
467,2230 MAINSAIL DR,"2230 MAINSAIL DR Cobb County, GA",2018-01-23,"$265,000.00",265000,1759,150.65378055713472,"https://www.google.com/maps/search/2230%20MAINSAIL%20DR%20Cobb%20County,%20GA",34.0112562,-84.4861423
468,505 MOUNT PARK DR BLDG 1,"505 MOUNT PARK DR BLDG 1 Cobb County, GA",2018-01-24,"$312,000.00",312000,1923,162.2464898595944,"https://www.google.com/maps/search/505%20MOUNT%20PARK%20DR%20BLDG%201%20Cobb%20County,%20GA",33.9419669,-84.6970689
469,4677 GILHAMS RD,"4677 GILHAMS RD Cobb County, GA",2018-01-24,"$442,000.00",442000,2818,156.84882895670688,"https://www.google.com/maps/search/4677%20GILHAMS%20RD%20Cobb%20County,%20GA",34.0441917,-84.4126469
470,3235 HARMONY HILL TRCE,"3235 HARMONY HILL TRCE Cobb County, GA",2018-01-24,"$341,900.00",341900,2828,120.8981612446959,"https://www.google.com/maps/search/3235%20HARMONY%20HILL%20TRCE%20Cobb%20County,%20GA",34.0332159,-84.6520403
471,2653 ABBOTTS GLEN DR,"2653 ABBOTTS GLEN DR Cobb County, GA",2018-01-24,"$217,000.00",217000,1631,133.0472103004292,"https://www.google.com/maps/search/2653%20ABBOTTS%20GLEN%20DR%20Cobb%20County,%20GA",error,error
472,933 MILLWOOD DR,"933 MILLWOOD DR Cobb County, GA",2018-01-24,"$100,000.00",100000,1426,70.12622720897616,"https://www.google.com/maps/search/933%20MILLWOOD%20DR%20Cobb%20County,%20GA",33.8935042,-84.5805783
473,281 VININGS RETREAT VW,"281 VININGS RETREAT VW Cobb County, GA",2018-01-24,"$350,000.00",350000,3207,109.1362644215778,"https://www.google.com/maps/search/281%20VININGS%20RETREAT%20VW%20Cobb%20County,%20GA",33.8160247,-84.5487346
474,2720 SANIBEL LN,"2720 SANIBEL LN Cobb County, GA",2018-01-24,"$169,000.00",169000,1224,138.0718954248366,"https://www.google.com/maps/search/2720%20SANIBEL%20LN%20Cobb%20County,%20GA",33.8862543,-84.5503483
475,3351 CARLUKE CT,"3351 CARLUKE CT Cobb County, GA",2018-01-24,"$329,000.00",329000,2308,142.5476603119584,"https://www.google.com/maps/search/3351%20CARLUKE%20CT%20Cobb%20County,%20GA",34.0298739,-84.4968795
476,217 AVENTINE LN,"217 AVENTINE LN Cobb County, GA",2018-01-24,"$260,000.00",260000,1572,165.3944020356234,"https://www.google.com/maps/search/217%20AVENTINE%20LN%20Cobb%20County,%20GA",33.8771467,-84.5363035
477,3300 WINDY RIDGE PKWY SE UNIT 821,"3300 WINDY RIDGE PKWY SE UNIT 821 Cobb County, GA",2018-01-24,"$375,000.00",375000,1368,274.12280701754383,"https://www.google.com/maps/search/3300%20WINDY%20RIDGE%20PKWY%20SE%20UNIT%20821%20Cobb%20County,%20GA",33.9035381,-84.4566847
478,1256 KASANDRA DR,"1256 KASANDRA DR Cobb County, GA",2018-01-24,"$68,200.00",68200,1032,66.08527131782945,"https://www.google.com/maps/search/1256%20KASANDRA%20DR%20Cobb%20County,%20GA",33.9461872,-84.5154396
479,5097 CRIDER CREEK DR,"5097 CRIDER CREEK DR Cobb County, GA",2018-01-24,"$260,000.00",260000,2389,108.8321473419841,"https://www.google.com/maps/search/5097%20CRIDER%20CREEK%20DR%20Cobb%20County,%20GA",33.8371598,-84.7011433
480,3914 CHAPEL HEIGHTS DR,"3914 CHAPEL HEIGHTS DR Cobb County, GA",2018-01-24,"$200,000.00",200000,5524,36.205648081100655,"https://www.google.com/maps/search/3914%20CHAPEL%20HEIGHTS%20DR%20Cobb%20County,%20GA",34.0437849,-84.4342931
481,3784 STONEWALL DR NW,"3784 STONEWALL DR NW Cobb County, GA",2018-01-24,"$224,000.00",224000,1491,150.23474178403757,"https://www.google.com/maps/search/3784%20STONEWALL%20DR%20NW%20Cobb%20County,%20GA",34.0259085,-84.661035
482,7235 WEATHERFORD DR,"7235 WEATHERFORD DR Cobb County, GA",2018-01-24,"$227,500.00",227500,2730,83.33333333333333,"https://www.google.com/maps/search/7235%20WEATHERFORD%20DR%20Cobb%20County,%20GA",33.8303173,-84.6740029
483,1883 KEMP RD,"1883 KEMP RD Cobb County, GA",2018-01-25,"$275,500.00",275500,3668,75.10905125408942,"https://www.google.com/maps/search/1883%20KEMP%20RD%20Cobb%20County,%20GA",34.0675418,-84.5020835
484,831 RICHARD ST,"831 RICHARD ST Cobb County, GA",2018-01-25,"$153,000.00",153000,912,167.76315789473685,"https://www.google.com/maps/search/831%20RICHARD%20ST%20Cobb%20County,%20GA",33.9556475,-84.5276677
485,150 LAKESIDE DR NW,"150 LAKESIDE DR NW Cobb County, GA",2018-01-25,"$377,000.00",377000,2740,137.5912408759124,"https://www.google.com/maps/search/150%20LAKESIDE%20DR%20NW%20Cobb%20County,%20GA",34.0388242,-84.5557351
486,1297 PARK BENCH PL,"1297 PARK BENCH PL Cobb County, GA",2018-01-25,"$260,035.00",260035,1616,160.91274752475246,"https://www.google.com/maps/search/1297%20PARK%20BENCH%20PL%20Cobb%20County,%20GA",33.7993203,-84.5162393
487,2332 SHIRE CT SW,"2332 SHIRE CT SW Cobb County, GA",2018-01-25,"$183,000.00",183000,1429,128.06158152554235,"https://www.google.com/maps/search/2332%20SHIRE%20CT%20SW%20Cobb%20County,%20GA",33.8421352,-84.6205834
488,2409 ARKOSE DR,"2409 ARKOSE DR Cobb County, GA",2018-01-25,"$115,000.00",115000,1009,113.97423191278492,"https://www.google.com/maps/search/2409%20ARKOSE%20DR%20Cobb%20County,%20GA",33.8948552,-84.5737445
489,3556 VICKY CIR NW,"3556 VICKY CIR NW Cobb County, GA",2018-01-25,"$169,900.00",169900,1273,133.46425765907307,"https://www.google.com/maps/search/3556%20VICKY%20CIR%20NW%20Cobb%20County,%20GA",34.0413645,-84.6593348
490,6306 MANASSAS PASS,"6306 MANASSAS PASS Cobb County, GA",2018-01-25,"$275,000.00",275000,2298,119.6692776327241,"https://www.google.com/maps/search/6306%20MANASSAS%20PASS%20Cobb%20County,%20GA",33.9815828,-84.7367187
491,2303 WOODCREST DR SE,"2303 WOODCREST DR SE Cobb County, GA",2018-01-25,"$373,100.00",373100,2716,137.37113402061857,"https://www.google.com/maps/search/2303%20WOODCREST%20DR%20SE%20Cobb%20County,%20GA",33.8591478,-84.5259257
492,5651 RIDGEDALE TRCE UNIT 16,"5651 RIDGEDALE TRCE UNIT 16 Cobb County, GA",2018-01-25,"$239,000.00",239000,1832,130.4585152838428,"https://www.google.com/maps/search/5651%20RIDGEDALE%20TRCE%20UNIT%2016%20Cobb%20County,%20GA",33.8153143,-84.5060845
493,3648 HOPKINS CT,"3648 HOPKINS CT Cobb County, GA",2018-01-25,"$64,000.00",64000,1276,50.15673981191223,"https://www.google.com/maps/search/3648%20HOPKINS%20CT%20Cobb%20County,%20GA",33.8678952,-84.6537678
494,2167 IMPERIAL POND SW,"2167 IMPERIAL POND SW Cobb County, GA",2018-01-25,"$315,000.00",315000,1871,168.35916622127203,"https://www.google.com/maps/search/2167%20IMPERIAL%20POND%20SW%20Cobb%20County,%20GA",33.9098772,-84.6918324
495,2003 N SOUND TRL,"2003 N SOUND TRL Cobb County, GA",2018-01-25,"$234,900.00",234900,1638,143.4065934065934,"https://www.google.com/maps/search/2003%20N%20SOUND%20TRL%20Cobb%20County,%20GA",34.0639093,-84.4926176
496,1435 LITTLE WILLEO RD,"1435 LITTLE WILLEO RD Cobb County, GA",2018-01-25,"$875,000.00",875000,3790,230.8707124010554,"https://www.google.com/maps/search/1435%20LITTLE%20WILLEO%20RD%20Cobb%20County,%20GA",33.9831061,-84.4051604
497,3791 HARRIS BLVD,"3791 HARRIS BLVD Cobb County, GA",2018-01-25,"$220,000.00",220000,2244,98.03921568627452,"https://www.google.com/maps/search/3791%20HARRIS%20BLVD%20Cobb%20County,%20GA",34.0459017,-84.6404324
498,1953 CHEYANNE DR,"1953 CHEYANNE DR Cobb County, GA",2018-01-25,"$533,000.00",533000,3296,161.71116504854368,"https://www.google.com/maps/search/1953%20CHEYANNE%20DR%20Cobb%20County,%20GA",33.8616855,-84.4930684
499,3137 MACEDONIA CT,"3137 MACEDONIA CT Cobb County, GA",2018-01-25,"$95,000.00",95000,1279,74.27677873338546,"https://www.google.com/maps/search/3137%20MACEDONIA%20CT%20Cobb%20County,%20GA",33.8773596,-84.6558613
500,1816 RAINBOW LN,"1816 RAINBOW LN Cobb County, GA",2018-01-25,"$150,000.00",150000,1288,116.45962732919254,"https://www.google.com/maps/search/1816%20RAINBOW%20LN%20Cobb%20County,%20GA",33.9092149,-84.6880546
501,606 CUMBERLAND CT,"606 CUMBERLAND CT Cobb County, GA",2018-01-25,"$172,500.00",172500,1610,107.14285714285714,"https://www.google.com/maps/search/606%20CUMBERLAND%20CT%20Cobb%20County,%20GA",33.8759692,-84.4798397
502,1027 BETTINA CT,"1027 BETTINA CT Cobb County, GA",2018-01-25,"$179,000.00",179000,1264,141.6139240506329,"https://www.google.com/maps/search/1027%20BETTINA%20CT%20Cobb%20County,%20GA",33.8088185,-84.586634
503,5141 ACWORTH LANDING DR,"5141 ACWORTH LANDING DR Cobb County, GA",2018-01-25,"$205,000.00",205000,1890,108.46560846560848,"https://www.google.com/maps/search/5141%20ACWORTH%20LANDING%20DR%20Cobb%20County,%20GA",34.0763512,-84.6577782
504,2055 CASON DR,"2055 CASON DR Cobb County, GA",2018-01-25,"$180,000.00",180000,1405,128.1138790035587,"https://www.google.com/maps/search/2055%20CASON%20DR%20Cobb%20County,%20GA",34.0015121,-84.5426544
505,2762 ARUBA DR,"2762 ARUBA DR Cobb County, GA",2018-01-25,"$120,000.00",120000,1056,113.63636363636364,"https://www.google.com/maps/search/2762%20ARUBA%20DR%20Cobb%20County,%20GA",33.884729,-84.6463797
506,1762 MERRY OAK RD,"1762 MERRY OAK RD Cobb County, GA",2018-01-25,"$130,000.00",130000,1144,113.63636363636364,"https://www.google.com/maps/search/1762%20MERRY%20OAK%20RD%20Cobb%20County,%20GA",33.8649676,-84.6068015
507,3542 SERENADE COMM,"3542 SERENADE COMM Cobb County, GA",2018-01-25,"$446,000.00",446000,2054,217.13729308666015,"https://www.google.com/maps/search/3542%20SERENADE%20COMM%20Cobb%20County,%20GA",34.0001038,-84.6531028
508,1060 WINDY ELM DR,"1060 WINDY ELM DR Cobb County, GA",2018-01-25,"$407,893.00",407893,3114,130.9868336544637,"https://www.google.com/maps/search/1060%20WINDY%20ELM%20DR%20Cobb%20County,%20GA",33.8920675,-84.5440261
509,3282 BIRCHHAVEN TRACE,"3282 BIRCHHAVEN TRACE Cobb County, GA",2018-01-25,"$281,381.00",281381,2773,101.47169130905156,"https://www.google.com/maps/search/3282%20BIRCHHAVEN%20TRACE%20Cobb%20County,%20GA",33.865941,-84.71527
510,2026 SILVER CREEK DR,"2026 SILVER CREEK DR Cobb County, GA",2018-01-25,"$147,283.00",147283,1306,112.77411944869831,"https://www.google.com/maps/search/2026%20SILVER%20CREEK%20DR%20Cobb%20County,%20GA",33.800813,-84.6134679
511,6971 GALLANT CIR UNIT 8,"6971 GALLANT CIR UNIT 8 Cobb County, GA",2018-01-25,"$85,000.00",85000,1212,70.13201320132013,"https://www.google.com/maps/search/6971%20GALLANT%20CIR%20UNIT%208%20Cobb%20County,%20GA",33.7858672,-84.550554
512,2140 THREADNEEDLE LN,"2140 THREADNEEDLE LN Cobb County, GA",2018-01-25,"$541,354.00",541354,2964,182.6430499325236,"https://www.google.com/maps/search/2140%20THREADNEEDLE%20LN%20Cobb%20County,%20GA",34.0077924,-84.4890117
513,4763 HOWARD DR SW,"4763 HOWARD DR SW Cobb County, GA",2018-01-25,"$124,000.00",124000,1350,91.85185185185183,"https://www.google.com/maps/search/4763%20HOWARD%20DR%20SW%20Cobb%20County,%20GA",33.8382144,-84.7029195
514,2696 TWIGGS CIR,"2696 TWIGGS CIR Cobb County, GA",2018-01-25,"$131,000.00",131000,2428,53.95387149917628,"https://www.google.com/maps/search/2696%20TWIGGS%20CIR%20Cobb%20County,%20GA",33.9173284,-84.4748046
515,399 LAMPLIGHTER LN SE,"399 LAMPLIGHTER LN SE Cobb County, GA",2018-01-25,"$337,000.00",337000,2141,157.40308267164878,"https://www.google.com/maps/search/399%20LAMPLIGHTER%20LN%20SE%20Cobb%20County,%20GA",33.9421489,-84.443115
516,3573 ASHCROFT DR SE,"3573 ASHCROFT DR SE Cobb County, GA",2018-01-25,"$403,000.00",403000,2836,142.1015514809591,"https://www.google.com/maps/search/3573%20ASHCROFT%20DR%20SE%20Cobb%20County,%20GA",33.868259,-84.4821051
517,64 WHITLOCK SQ,"64 WHITLOCK SQ Cobb County, GA",2018-01-25,"$315,000.00",315000,2310,136.36363636363637,"https://www.google.com/maps/search/64%20WHITLOCK%20SQ%20Cobb%20County,%20GA",33.9501382,-84.5575401
518,2457 CEDAR WOOD CT,"2457 CEDAR WOOD CT Cobb County, GA",2018-01-25,"$345,000.00",345000,2288,150.78671328671328,"https://www.google.com/maps/search/2457%20CEDAR%20WOOD%20CT%20Cobb%20County,%20GA",33.9494771,-84.4811418
519,73 RUMSON CT,"73 RUMSON CT Cobb County, GA",2018-01-26,"$173,000.00",173000,1250,138.4,"https://www.google.com/maps/search/73%20RUMSON%20CT%20Cobb%20County,%20GA",33.897126,-84.49458
520,2230 ROSEMOORE WALK,"2230 ROSEMOORE WALK Cobb County, GA",2018-01-26,"$312,000.00",312000,2600,120.0,"https://www.google.com/maps/search/2230%20ROSEMOORE%20WALK%20Cobb%20County,%20GA",34.0218233,-84.4876177
521,2285 IVY CREST LN UNIT 15,"2285 IVY CREST LN UNIT 15 Cobb County, GA",2018-01-26,"$610,000.00",610000,4081,149.47316834109287,"https://www.google.com/maps/search/2285%20IVY%20CREST%20LN%20UNIT%2015%20Cobb%20County,%20GA",33.8438712,-84.4834874
522,45 BROOK WAY,"45 BROOK WAY Cobb County, GA",2018-01-26,"$65,000.00",65000,1158,56.13126079447323,"https://www.google.com/maps/search/45%20BROOK%20WAY%20Cobb%20County,%20GA",33.8100909,-84.553238
523,1104 TURNWELL PL,"1104 TURNWELL PL Cobb County, GA",2018-01-26,"$399,000.00",399000,3401,117.31843575418996,"https://www.google.com/maps/search/1104%20TURNWELL%20PL%20Cobb%20County,%20GA",33.9846663,-84.6655253
524,2467 WHITEOAK RUN BLDG 17,"2467 WHITEOAK RUN BLDG 17 Cobb County, GA",2018-01-26,"$285,000.00",285000,1956,145.70552147239263,"https://www.google.com/maps/search/2467%20WHITEOAK%20RUN%20BLDG%2017%20Cobb%20County,%20GA",33.832644,-84.4874346
525,390 OAK GLN,"390 OAK GLN Cobb County, GA",2018-01-26,"$705,000.00",705000,3242,217.45835903763108,"https://www.google.com/maps/search/390%20OAK%20GLN%20Cobb%20County,%20GA",33.9579402,-84.4035186
526,2985 VALLEY VIEW CIR,"2985 VALLEY VIEW CIR Cobb County, GA",2018-01-26,"$126,000.00",126000,1434,87.86610878661088,"https://www.google.com/maps/search/2985%20VALLEY%20VIEW%20CIR%20Cobb%20County,%20GA",33.8792772,-84.6489546
527,1530 WEHUNT CIR UNIT 19,"1530 WEHUNT CIR UNIT 19 Cobb County, GA",2018-01-26,"$310,000.00",310000,1920,161.45833333333334,"https://www.google.com/maps/search/1530%20WEHUNT%20CIR%20UNIT%2019%20Cobb%20County,%20GA",33.84021,-84.5092057
528,2519 OWENS LANDING TRL,"2519 OWENS LANDING TRL Cobb County, GA",2018-01-26,"$341,500.00",341500,3217,106.15480261112836,"https://www.google.com/maps/search/2519%20OWENS%20LANDING%20TRL%20Cobb%20County,%20GA",34.0160897,-84.6559022
529,1668 SHADY HILL RD,"1668 SHADY HILL RD Cobb County, GA",2018-01-26,"$355,000.00",355000,2052,173.0019493177388,"https://www.google.com/maps/search/1668%20SHADY%20HILL%20RD%20Cobb%20County,%20GA",33.9894697,-84.4138812
530,3002 TEALING WALK,"3002 TEALING WALK Cobb County, GA",2018-01-26,"$485,000.00",485000,2929,165.58552406964836,"https://www.google.com/maps/search/3002%20TEALING%20WALK%20Cobb%20County,%20GA",34.0195103,-84.4040933
531,6386 QUEENS COURT TRCE UNIT 19,"6386 QUEENS COURT TRCE UNIT 19 Cobb County, GA",2018-01-26,"$238,000.00",238000,1632,145.83333333333334,"https://www.google.com/maps/search/6386%20QUEENS%20COURT%20TRCE%20UNIT%2019%20Cobb%20County,%20GA",33.7998413,-84.5240171
532,6442 FARMVIEW DR,"6442 FARMVIEW DR Cobb County, GA",2018-01-26,"$504,000.00",504000,3938,127.98374809547994,"https://www.google.com/maps/search/6442%20FARMVIEW%20DR%20Cobb%20County,%20GA",33.9998561,-84.7360862
533,1048 FALLING WATER DR,"1048 FALLING WATER DR Cobb County, GA",2018-01-26,"$95,000.00",95000,1364,69.64809384164222,"https://www.google.com/maps/search/1048%20FALLING%20WATER%20DR%20Cobb%20County,%20GA",33.8891875,-84.4821501
534,724 GREEN ACRES RD,"724 GREEN ACRES RD Cobb County, GA",2018-01-26,"$185,000.00",185000,1058,174.85822306238185,"https://www.google.com/maps/search/724%20GREEN%20ACRES%20RD%20Cobb%20County,%20GA",33.8983657,-84.5321918
535,560 SPRING CREEK CT,"560 SPRING CREEK CT Cobb County, GA",2018-01-26,"$337,000.00",337000,2386,141.24056999161778,"https://www.google.com/maps/search/560%20SPRING%20CREEK%20CT%20Cobb%20County,%20GA",33.9633101,-84.482187
536,1859 AUSTELL CIR,"1859 AUSTELL CIR Cobb County, GA",2018-01-26,"$75,000.00",75000,1250,60.0,"https://www.google.com/maps/search/1859%20AUSTELL%20CIR%20Cobb%20County,%20GA",33.9079352,-84.5589691
