,street_name,full_address,sale_date,sale_price,price_num,sq_feet,price_sf
231,1124 PONTIAC CIR,"1124 PONTIAC CIR Cobb County, GA",2018-04-25,"$98,000.00",98000,1056,92.8030303030303
158,2312 W VILLAGE LN,"2312 W VILLAGE LN Cobb County, GA",2018-04-25,"$397,500.00",397500,2096,189.6469465648855
208,4157 JODY CT,"4157 JODY CT Cobb County, GA",2018-04-25,"$215,000.00",215000,1330,161.65413533834587
205,120 CHASTAIN RD UNIT 1701,"120 CHASTAIN RD UNIT 1701 Cobb County, GA",2018-04-25,"$345,000.00",345000,2176,158.54779411764707
179,3494 OLD SUTTONS WAY,"3494 OLD SUTTONS WAY Cobb County, GA",2018-04-25,"$312,000.00",312000,2279,136.90215006581835
54,297 MAPLE AVE,"297 MAPLE AVE Cobb County, GA",2018-04-25,"$250,000.00",250000,1044,239.46360153256705
28,551 RIDGEWATER DR,"551 RIDGEWATER DR Cobb County, GA",2018-04-25,"$620,000.00",620000,3532,175.5379388448471
1078,4822 SELDON WAY,"4822 SELDON WAY Cobb County, GA",2018-04-25,"$284,000.00",284000,1512,187.83068783068782
1094,3165 HADRIAN CT,"3165 HADRIAN CT Cobb County, GA",2018-04-25,"$201,000.00",201000,1699,118.30488522660389
1103,3280 STILLHOUSE LN SE UNIT 203,"3280 STILLHOUSE LN SE UNIT 203 Cobb County, GA",2018-04-25,"$452,000.00",452000,2305,196.0954446854664
1106,3125 AVONDALE PTE,"3125 AVONDALE PTE Cobb County, GA",2018-04-25,"$244,500.00",244500,2676,91.3677130044843
1087,5675 CHRYS ST,"5675 CHRYS ST Cobb County, GA",2018-04-25,"$87,500.00",87500,1074,81.47113594040968
1088,1210 KINGSVIEW DR,"1210 KINGSVIEW DR Cobb County, GA",2018-04-25,"$545,000.00",545000,3421,159.31014323297282
1089,1134 REGIMENT DR,"1134 REGIMENT DR Cobb County, GA",2018-04-25,"$325,000.00",325000,3077,105.62235944101397
1090,3314 TIMBERSEDGE DR UNIT 10,"3314 TIMBERSEDGE DR UNIT 10 Cobb County, GA",2018-04-25,"$266,000.00",266000,1747,152.2610188895249
1091,3897 GREENSWARD VW,"3897 GREENSWARD VW Cobb County, GA",2018-04-25,"$421,000.00",421000,3443,122.27708393842579
1092,492 AUDUBON DR,"492 AUDUBON DR Cobb County, GA",2018-04-25,"$256,250.00",256250,1794,142.83723522853958
1085,3830 CARGLE TRL,"3830 CARGLE TRL Cobb County, GA",2018-04-25,"$172,000.00",172000,1400,122.85714285714286
1093,2087 APPLE ORCHARD WAY,"2087 APPLE ORCHARD WAY Cobb County, GA",2018-04-25,"$255,852.00",255852,2880,88.8375
1095,4564 KETTERING DR,"4564 KETTERING DR Cobb County, GA",2018-04-25,"$480,000.00",480000,3971,120.87635356333418
1096,68 VININGS LAKE DR,"68 VININGS LAKE DR Cobb County, GA",2018-04-25,"$346,618.00",346618,2977,116.4319785018475
1097,1381 CAMERON GLEN DR,"1381 CAMERON GLEN DR Cobb County, GA",2018-04-25,"$425,000.00",425000,3109,136.69990350595046
1098,6078 BLACKHAWK TRL,"6078 BLACKHAWK TRL Cobb County, GA",2018-04-25,"$75,000.00",75000,764,98.16753926701571
1099,1548 BRENTWOOD DR NE,"1548 BRENTWOOD DR NE Cobb County, GA",2018-04-25,"$367,500.00",367500,2788,131.81492109038737
1100,782 VININGS ESTATES DR,"782 VININGS ESTATES DR Cobb County, GA",2018-04-25,"$500,000.00",500000,3464,144.3418013856813
1104,1102 BOWERIE CHSE,"1102 BOWERIE CHSE Cobb County, GA",2018-04-25,"$380,000.00",380000,3515,108.10810810810811
1101,2715 SANFORD RD,"2715 SANFORD RD Cobb County, GA",2018-04-25,"$335,000.00",335000,1560,214.74358974358975
1105,2840 QUARTERS LN,"2840 QUARTERS LN Cobb County, GA",2018-04-25,"$199,000.00",199000,1466,135.74351978171896
1084,1204 WILKES WAY,"1204 WILKES WAY Cobb County, GA",2018-04-25,"$305,000.00",305000,2868,106.34588563458857
1086,3217 DOYLE LN,"3217 DOYLE LN Cobb County, GA",2018-04-25,"$155,000.00",155000,1429,108.46745976207139
1083,5826 MITCHELL CHASE TRL,"5826 MITCHELL CHASE TRL Cobb County, GA",2018-04-25,"$170,000.00",170000,1539,110.46133853151397
1072,3726 RUNNING FOX DR,"3726 RUNNING FOX DR Cobb County, GA",2018-04-25,"$373,500.00",373500,2441,153.01106104055714
1073,490 AUDUBON DR,"490 AUDUBON DR Cobb County, GA",2018-04-25,"$256,250.00",256250,1794,142.83723522853958
1074,6876 WINDING WADE TRL,"6876 WINDING WADE TRL Cobb County, GA",2018-04-25,"$314,850.00",314850,2267,138.88398764887518
1075,727 OAK MOUNTAIN RD,"727 OAK MOUNTAIN RD Cobb County, GA",2018-04-25,"$485,000.00",485000,4331,111.98337566381898
1076,1661 JOHN WARD RD,"1661 JOHN WARD RD Cobb County, GA",2018-04-25,"$324,900.00",324900,2117,153.47189418989134
1110,4818 OLD STILESBORO RD,"4818 OLD STILESBORO RD Cobb County, GA",2018-04-25,"$373,000.00",373000,2902,128.53204686423157
1109,4440 OGLETHORPE LOOP,"4440 OGLETHORPE LOOP Cobb County, GA",2018-04-25,"$257,000.00",257000,7970,32.24592220828105
1102,4290 MANER ST,"4290 MANER ST Cobb County, GA",2018-04-25,"$665,000.00",665000,3831,173.58392064735057
1108,1055 WHISTLE DR,"1055 WHISTLE DR Cobb County, GA",2018-04-25,"$190,000.00",190000,1696,112.02830188679245
1082,437 CONCORD WOODS DR,"437 CONCORD WOODS DR Cobb County, GA",2018-04-25,"$205,000.00",205000,1350,151.85185185185185
1081,357 S WOODLAND DR,"357 S WOODLAND DR Cobb County, GA",2018-04-25,"$385,000.00",385000,3162,121.75838077166351
1107,3871 HERITAGE OAKS DR,"3871 HERITAGE OAKS DR Cobb County, GA",2018-04-25,"$258,000.00",258000,2636,97.87556904400607
1077,1476 SOARING PT,"1476 SOARING PT Cobb County, GA",2018-04-25,"$315,000.00",315000,2240,140.625
1079,892 CEDAR CREEK CT,"892 CEDAR CREEK CT Cobb County, GA",2018-04-25,"$139,000.00",139000,1736,80.06912442396313
1080,5348 YOSHINO TER,"5348 YOSHINO TER Cobb County, GA",2018-04-25,"$189,000.00",189000,2017,93.70352007932573
1048,3450 HORSEBACK TRL,"3450 HORSEBACK TRL Cobb County, GA",2018-04-26,"$365,000.00",365000,3045,119.86863711001642
1051,4240 PARKSIDE DR SE,"4240 PARKSIDE DR SE Cobb County, GA",2018-04-26,"$314,800.00",314800,2828,111.31541725601132
1047,1502 COUNTRY PARK DR,"1502 COUNTRY PARK DR Cobb County, GA",2018-04-26,"$162,400.00",162400,1089,149.12764003673095
12,102 LAKESHORE DR NE,"102 LAKESHORE DR NE Cobb County, GA",2018-04-26,"$380,000.00",380000,2566,148.0904130943102
1049,90 WORTHINGTON DR NE,"90 WORTHINGTON DR NE Cobb County, GA",2018-04-26,"$202,000.00",202000,1345,150.18587360594796
1052,2164 IMPERIAL POND SW,"2164 IMPERIAL POND SW Cobb County, GA",2018-04-26,"$353,000.00",353000,2024,174.40711462450594
1050,325 MASONS ROW,"325 MASONS ROW Cobb County, GA",2018-04-26,"$398,535.00",398535,2376,167.73358585858585
1053,4523 SAWNEE TRL,"4523 SAWNEE TRL Cobb County, GA",2018-04-26,"$220,000.00",220000,2098,104.86177311725453
1070,3925 CYRUS CREST CIR,"3925 CYRUS CREST CIR Cobb County, GA",2018-04-26,"$179,999.00",179999,1662,108.30264741275572
14,3961 GANN RD SE,"3961 GANN RD SE Cobb County, GA",2018-04-26,"$279,000.00",279000,1440,193.75
65,3791 SEASONS DR,"3791 SEASONS DR Cobb County, GA",2018-04-26,"$240,000.00",240000,2325,103.2258064516129
1046,4701 VINEYARD CT,"4701 VINEYARD CT Cobb County, GA",2018-04-26,"$224,000.00",224000,2237,100.13410818059901
1054,950 GLENVERNESS DR,"950 GLENVERNESS DR Cobb County, GA",2018-04-26,"$675,000.00",675000,4126,163.5967038293747
1071,3433 OWENS LANDING DR,"3433 OWENS LANDING DR Cobb County, GA",2018-04-26,"$350,000.00",350000,3140,111.46496815286625
1068,4203 BRANDY ANN DR,"4203 BRANDY ANN DR Cobb County, GA",2018-04-26,"$165,000.00",165000,1616,102.10396039603961
1067,4575 DURON PL,"4575 DURON PL Cobb County, GA",2018-04-26,"$242,000.00",242000,1868,129.55032119914347
1066,4309 MEGAN MANOR DR,"4309 MEGAN MANOR DR Cobb County, GA",2018-04-26,"$172,000.00",172000,1646,104.49574726609964
1065,2352 GOODWOOD DR,"2352 GOODWOOD DR Cobb County, GA",2018-04-26,"$280,000.00",280000,3404,82.25616921269095
1064,5857 NORTH AVE SW,"5857 NORTH AVE SW Cobb County, GA",2018-04-26,"$151,000.00",151000,1680,89.88095238095238
1063,5407 ALANIS PL UNIT 15,"5407 ALANIS PL UNIT 15 Cobb County, GA",2018-04-26,"$280,000.00",280000,2104,133.07984790874525
1062,1553 GAYLOR CIR,"1553 GAYLOR CIR Cobb County, GA",2018-04-26,"$550,000.00",550000,3235,170.01545595054097
200,921 CEDAR CREEK SOUTH,"921 CEDAR CREEK SOUTH Cobb County, GA",2018-04-26,"$128,000.00",128000,1516,84.43271767810026
1061,299 POLK ST,"299 POLK ST Cobb County, GA",2018-04-26,"$320,000.00",320000,1412,226.62889518413598
1059,810 MITSY RIDGE DR,"810 MITSY RIDGE DR Cobb County, GA",2018-04-26,"$585,000.00",585000,4059,144.12416851441242
1058,3963 POCONO WAY,"3963 POCONO WAY Cobb County, GA",2018-04-26,"$235,000.00",235000,1880,125.0
71,5860 BRIDGEMONT PL,"5860 BRIDGEMONT PL Cobb County, GA",2018-04-26,"$245,000.00",245000,2292,106.89354275741711
1045,4386 NASSAU WAY,"4386 NASSAU WAY Cobb County, GA",2018-04-26,"$525,000.00",525000,2660,197.3684210526316
1057,2030 ECTOR OVRLK,"2030 ECTOR OVRLK Cobb County, GA",2018-04-26,"$475,000.00",475000,3561,133.38949733221006
1056,4501 CLUB HOUSE DR,"4501 CLUB HOUSE DR Cobb County, GA",2018-04-26,"$351,000.00",351000,2226,157.68194070080864
26,272 BRISTOL LN,"272 BRISTOL LN Cobb County, GA",2018-04-26,"$349,000.00",349000,1544,226.03626943005182
1055,501 SPRING HEIGHTS LN BLDG/UNIT 5/501,"501 SPRING HEIGHTS LN BLDG/UNIT 5/501 Cobb County, GA",2018-04-26,"$178,000.00",178000,1293,137.6643464810518
1060,3745 CLUBLAND DR,"3745 CLUBLAND DR Cobb County, GA",2018-04-26,"$480,000.00",480000,2438,196.88269073010665
227,260 MANNING RD UNIT 10,"260 MANNING RD UNIT 10 Cobb County, GA",2018-04-26,"$175,000.00",175000,1688,103.67298578199052
1069,4501 HOWELL FARMS RD,"4501 HOWELL FARMS RD Cobb County, GA",2018-04-26,"$264,000.00",264000,2500,105.6
1043,4772 ESTUARY CIR,"4772 ESTUARY CIR Cobb County, GA",2018-04-26,"$180,000.00",180000,1154,155.97920277296362
1029,1937 RAND RIDGE CT,"1937 RAND RIDGE CT Cobb County, GA",2018-04-26,"$840,000.00",840000,4576,183.56643356643357
1028,2809 NATURE LN,"2809 NATURE LN Cobb County, GA",2018-04-26,"$175,000.00",175000,1738,100.69044879171462
1027,4681 HERITAGE LAKES CT,"4681 HERITAGE LAKES CT Cobb County, GA",2018-04-26,"$430,000.00",430000,3103,138.57557202707056
278,51 DORANNE CT,"51 DORANNE CT Cobb County, GA",2018-04-26,"$159,900.00",159900,1250,127.92
1026,451 BUCKINGHAM CIR,"451 BUCKINGHAM CIR Cobb County, GA",2018-04-26,"$261,000.00",261000,1878,138.9776357827476
1025,2749 OLD MILL TRL,"2749 OLD MILL TRL Cobb County, GA",2018-04-26,"$440,000.00",440000,2312,190.3114186851211
1024,803 BEDFORD OAKS DR,"803 BEDFORD OAKS DR Cobb County, GA",2018-04-26,"$535,000.00",535000,3488,153.38302752293578
306,463 PRETTY VIEW LN,"463 PRETTY VIEW LN Cobb County, GA",2018-04-26,"$139,000.00",139000,1008,137.8968253968254
1023,3465 SERENADE COMM,"3465 SERENADE COMM Cobb County, GA",2018-04-26,"$406,000.00",406000,1964,206.72097759674133
1022,1395 WINDBURN DR,"1395 WINDBURN DR Cobb County, GA",2018-04-26,"$235,000.00",235000,1696,138.56132075471697
1044,3509 MCEVER VILLAGE LN,"3509 MCEVER VILLAGE LN Cobb County, GA",2018-04-26,"$321,000.00",321000,2960,108.44594594594595
1021,4789 CONVERSE CT,"4789 CONVERSE CT Cobb County, GA",2018-04-26,"$567,000.00",567000,3047,186.0846734492944
325,2426 ELLARD TER,"2426 ELLARD TER Cobb County, GA",2018-04-26,"$670,000.00",670000,3400,197.05882352941177
1020,2376 MONTFORD PL SE,"2376 MONTFORD PL SE Cobb County, GA",2018-04-26,"$672,183.00",672183,2502,268.658273381295
1019,798 FOREST RIDGE DR,"798 FOREST RIDGE DR Cobb County, GA",2018-04-26,"$158,000.00",158000,1304,121.16564417177914
358,3021 CANTON HILLS DR,"3021 CANTON HILLS DR Cobb County, GA",2018-04-26,"$220,000.00",220000,2362,93.14140558848433
367,3380 WOODLEAF WAY,"3380 WOODLEAF WAY Cobb County, GA",2018-04-26,"$322,000.00",322000,1924,167.35966735966736
88,6273 WISCASSET PKWY,"6273 WISCASSET PKWY Cobb County, GA",2018-04-26,"$231,000.00",231000,1528,151.17801047120417
84,2298 CAROUSEL CT,"2298 CAROUSEL CT Cobb County, GA",2018-04-26,"$180,000.00",180000,1150,156.52173913043478
1030,1456 EVANSTON LN,"1456 EVANSTON LN Cobb County, GA",2018-04-26,"$260,000.00",260000,1895,137.20316622691294
271,5129 JENNY DR,"5129 JENNY DR Cobb County, GA",2018-04-26,"$117,000.00",117000,1292,90.55727554179566
314,1500 OLD HUNTERS LAKE DR,"1500 OLD HUNTERS LAKE DR Cobb County, GA",2018-04-26,"$405,000.00",405000,2861,141.55889549108704
1038,4972 SHERIFIELD DR,"4972 SHERIFIELD DR Cobb County, GA",2018-04-26,"$415,000.00",415000,1906,217.73347324239245
1039,3163 ELNORA CT,"3163 ELNORA CT Cobb County, GA",2018-04-26,"$312,000.00",312000,2243,139.09942041908158
1042,4864 SADDLERUN LN,"4864 SADDLERUN LN Cobb County, GA",2018-04-26,"$181,000.00",181000,1414,128.005657708628
237,4151 INTEGRITY WAY,"4151 INTEGRITY WAY Cobb County, GA",2018-04-26,"$205,274.00",205274,1662,123.51022864019254
1037,298 STILL PINE BND,"298 STILL PINE BND Cobb County, GA",2018-04-26,"$520,211.00",520211,3611,144.06286347272223
1036,708 SPRING RIDGE CT,"708 SPRING RIDGE CT Cobb County, GA",2018-04-26,"$235,000.00",235000,2312,101.64359861591696
1035,1853 KOLB FARM CIR,"1853 KOLB FARM CIR Cobb County, GA",2018-04-26,"$175,000.00",175000,1423,122.9796205200281
1034,3611 STONEWALL PL,"3611 STONEWALL PL Cobb County, GA",2018-04-26,"$219,000.00",219000,1728,126.73611111111111
1041,2520 BETHANY LN,"2520 BETHANY LN Cobb County, GA",2018-04-26,"$249,000.00",249000,2124,117.2316384180791
1040,631 DOVER ST,"631 DOVER ST Cobb County, GA",2018-04-26,"$140,000.00",140000,1133,123.5657546337158
1033,2700 PACES FERRY RD UNIT 305,"2700 PACES FERRY RD UNIT 305 Cobb County, GA",2018-04-26,"$925,000.00",925000,2422,381.9157720891825
1032,4423 OAKDALE VININGS LNDG,"4423 OAKDALE VININGS LNDG Cobb County, GA",2018-04-26,"$395,000.00",395000,2463,160.3735282176208
1031,335 JAMAICA CV,"335 JAMAICA CV Cobb County, GA",2018-04-26,"$170,000.00",170000,1294,131.3755795981453
1003,3240 CHINQUAPIN CT,"3240 CHINQUAPIN CT Cobb County, GA",2018-04-27,"$322,000.00",322000,2371,135.80767608603963
1005,1645 S HOOD CT,"1645 S HOOD CT Cobb County, GA",2018-04-27,"$215,000.00",215000,1728,124.42129629629629
1006,1608 CLIMBING ROSE CT,"1608 CLIMBING ROSE CT Cobb County, GA",2018-04-27,"$385,000.00",385000,3465,111.11111111111111
1007,4171 W POINTE DR,"4171 W POINTE DR Cobb County, GA",2018-04-27,"$175,000.00",175000,1366,128.1112737920937
178,2311 ROBIN LN SE,"2311 ROBIN LN SE Cobb County, GA",2018-04-27,"$235,900.00",235900,1732,136.20092378752886
1004,2945 CAROLYN ST,"2945 CAROLYN ST Cobb County, GA",2018-04-27,"$320,000.00",320000,1549,206.5848934796643
216,3051 GANT QUARTERS CIR,"3051 GANT QUARTERS CIR Cobb County, GA",2018-04-27,"$358,500.00",358500,2198,163.10282074613283
270,1253 PARKTOWN DR BLDG 5,"1253 PARKTOWN DR BLDG 5 Cobb County, GA",2018-04-27,"$289,142.00",289142,1812,159.57064017660045
1002,2917 PENDLETON LN,"2917 PENDLETON LN Cobb County, GA",2018-04-27,"$245,600.00",245600,2896,84.80662983425414
85,3250 POLO RUN CIR,"3250 POLO RUN CIR Cobb County, GA",2018-04-27,"$327,900.00",327900,2792,117.44269340974212
235,1281 W SPRING ST,"1281 W SPRING ST Cobb County, GA",2018-04-27,"$305,000.00",305000,2550,119.6078431372549
82,308 PARK RIDGE CIR,"308 PARK RIDGE CIR Cobb County, GA",2018-04-27,"$84,500.00",84500,1043,81.01629913710451
1001,203 CUMBERLAND CT,"203 CUMBERLAND CT Cobb County, GA",2018-04-27,"$170,000.00",170000,1241,136.986301369863
78,2009 WHITE CYPRESS CT,"2009 WHITE CYPRESS CT Cobb County, GA",2018-04-27,"$400,082.00",400082,3083,129.77035355173533
1000,848 HAMILTON TOWNSHIP DR,"848 HAMILTON TOWNSHIP DR Cobb County, GA",2018-04-27,"$387,000.00",387000,3144,123.09160305343511
999,4877 ARBOR VIEW PKWY,"4877 ARBOR VIEW PKWY Cobb County, GA",2018-04-27,"$283,750.00",283750,3445,82.36574746008708
998,5062 RATHWOOD CIR SW,"5062 RATHWOOD CIR SW Cobb County, GA",2018-04-27,"$640,860.00",640860,3330,192.45045045045046
236,316 MAPLE AVE,"316 MAPLE AVE Cobb County, GA",2018-04-27,"$247,000.00",247000,1560,158.33333333333334
1008,2925 FALLWOOD DR,"2925 FALLWOOD DR Cobb County, GA",2018-04-27,"$415,000.00",415000,3207,129.40442781415652
1015,3103 QUINCE TREE WAY,"3103 QUINCE TREE WAY Cobb County, GA",2018-04-27,"$202,000.00",202000,1425,141.75438596491227
1010,3241 CONCORD CIR,"3241 CONCORD CIR Cobb County, GA",2018-04-27,"$215,000.00",215000,1315,163.49809885931558
267,311 CLUBHOUSE CT,"311 CLUBHOUSE CT Cobb County, GA",2018-04-27,"$260,000.00",260000,1897,137.05851344227727
204,545 WIND GROVE RD,"545 WIND GROVE RD Cobb County, GA",2018-04-27,"$345,000.00",345000,1985,173.80352644836273
262,2542 CEDAR CANYON DR,"2542 CEDAR CANYON DR Cobb County, GA",2018-04-27,"$135,000.00",135000,1638,82.41758241758242
258,84 FAIR HAVEN WAY,"84 FAIR HAVEN WAY Cobb County, GA",2018-04-27,"$169,000.00",169000,1282,131.82527301092043
293,5117 HILL FARM DR,"5117 HILL FARM DR Cobb County, GA",2018-04-27,"$119,000.00",119000,1124,105.87188612099644
193,852 PLAZA PARK WALK BLDG 7-B,"852 PLAZA PARK WALK BLDG 7-B Cobb County, GA",2018-04-27,"$229,900.00",229900,1492,154.08847184986595
257,5107 ACWORTH ENCLAVE DR,"5107 ACWORTH ENCLAVE DR Cobb County, GA",2018-04-27,"$349,000.00",349000,2808,124.28774928774929
188,1340 OLD COACH RD,"1340 OLD COACH RD Cobb County, GA",2018-04-27,"$73,000.00",73000,882,82.76643990929705
1009,1055 DOWNING CT,"1055 DOWNING CT Cobb County, GA",2018-04-27,"$525,000.00",525000,2384,220.21812080536913
323,505 MADISON CT UNIT 505,"505 MADISON CT UNIT 505 Cobb County, GA",2018-04-27,"$167,500.00",167500,1151,145.52562988705475
1018,3069 WREN CIR,"3069 WREN CIR Cobb County, GA",2018-04-27,"$235,000.00",235000,1404,167.37891737891738
1017,3510 VICKY CIR,"3510 VICKY CIR Cobb County, GA",2018-04-27,"$162,000.00",162000,1225,132.24489795918367
1016,4190 WINTHROP DWNS,"4190 WINTHROP DWNS Cobb County, GA",2018-04-27,"$265,000.00",265000,2244,118.09269162210339
268,5279 KERSHAW CT UNIT 7,"5279 KERSHAW CT UNIT 7 Cobb County, GA",2018-04-27,"$262,000.00",262000,1720,152.32558139534885
1014,5471 CATHERS CREEK DR,"5471 CATHERS CREEK DR Cobb County, GA",2018-04-27,"$469,900.00",469900,3925,119.71974522292993
1013,5883 NEWNAN CT,"5883 NEWNAN CT Cobb County, GA",2018-04-27,"$189,500.00",189500,1381,137.21940622737148
1012,2303 CUMBERLAND CT,"2303 CUMBERLAND CT Cobb County, GA",2018-04-27,"$120,000.00",120000,929,129.17115177610333
1011,2502 NATOMA CT UNIT 12,"2502 NATOMA CT UNIT 12 Cobb County, GA",2018-04-27,"$289,900.00",289900,1519,190.84924292297563
324,4536 BALTO WAY,"4536 BALTO WAY Cobb County, GA",2018-04-27,"$251,000.00",251000,3118,80.50032071840924
995,27 LATIMER LN,"27 LATIMER LN Cobb County, GA",2018-04-27,"$287,000.00",287000,2332,123.07032590051458
996,891 BANFORD CT,"891 BANFORD CT Cobb County, GA",2018-04-27,"$571,000.00",571000,3446,165.6993615786419
946,3141 TWIN LAKES DR NE,"3141 TWIN LAKES DR NE Cobb County, GA",2018-04-27,"$442,000.00",442000,2771,159.50920245398774
952,321 KENNESAW AVE,"321 KENNESAW AVE Cobb County, GA",2018-04-27,"$707,700.00",707700,4675,151.37967914438502
951,358 LAKESHORE DR NE,"358 LAKESHORE DR NE Cobb County, GA",2018-04-27,"$985,000.00",985000,3588,274.5261984392419
950,903 FOX HOLLOW WAY,"903 FOX HOLLOW WAY Cobb County, GA",2018-04-27,"$425,000.00",425000,2704,157.17455621301775
949,810 SOARING DR,"810 SOARING DR Cobb County, GA",2018-04-27,"$262,000.00",262000,1577,166.13823715916297
948,909 BRADFORD LN NE,"909 BRADFORD LN NE Cobb County, GA",2018-04-27,"$203,000.00",203000,1068,190.0749063670412
947,1411 COTTAGE WAY UNIT 45,"1411 COTTAGE WAY UNIT 45 Cobb County, GA",2018-04-27,"$181,750.00",181750,1335,136.14232209737827
149,1003 BRIDGE LN,"1003 BRIDGE LN Cobb County, GA",2018-04-27,"$105,000.00",105000,1231,85.29650690495532
945,3105 QUINCE TREE WAY,"3105 QUINCE TREE WAY Cobb County, GA",2018-04-27,"$187,500.00",187500,1677,111.80679785330948
944,5058 HUBERT DR SW,"5058 HUBERT DR SW Cobb County, GA",2018-04-27,"$142,500.00",142500,1420,100.35211267605634
943,5166 CRIDER CREEK DR,"5166 CRIDER CREEK DR Cobb County, GA",2018-04-27,"$237,285.00",237285,2570,92.32879377431907
942,4183 MISTYMORN WAY,"4183 MISTYMORN WAY Cobb County, GA",2018-04-27,"$180,000.00",180000,1176,153.0612244897959
941,2545 MELVILLE PL,"2545 MELVILLE PL Cobb County, GA",2018-04-27,"$300,741.00",300741,3475,86.5441726618705
979,4725 LONGCOURT DR,"4725 LONGCOURT DR Cobb County, GA",2018-04-27,"$269,000.00",269000,1996,134.7695390781563
940,3583 GUS PL,"3583 GUS PL Cobb County, GA",2018-04-27,"$290,185.00",290185,2927,99.14075845575675
939,4475 WORTHINGS CT,"4475 WORTHINGS CT Cobb County, GA",2018-04-27,"$515,000.00",515000,4389,117.33880154932787
938,1458 CHASEWAY CIR,"1458 CHASEWAY CIR Cobb County, GA",2018-04-27,"$168,000.00",168000,1476,113.82113821138212
937,6094 DODGEN RD,"6094 DODGEN RD Cobb County, GA",2018-04-27,"$69,000.00",69000,828,83.33333333333333
936,270 COX FARM RD,"270 COX FARM RD Cobb County, GA",2018-04-27,"$549,900.00",549900,5679,96.83042789223455
935,880 RANDALL CT,"880 RANDALL CT Cobb County, GA",2018-04-27,"$485,000.00",485000,3841,126.26920072897683
953,275 PAM LN,"275 PAM LN Cobb County, GA",2018-04-27,"$94,900.00",94900,1272,74.60691823899371
978,2278 WHITEOAK TRL,"2278 WHITEOAK TRL Cobb County, GA",2018-04-27,"$292,000.00",292000,2040,143.13725490196077
977,4365 BRIDGEHAVEN DR UNIT 8,"4365 BRIDGEHAVEN DR UNIT 8 Cobb County, GA",2018-04-27,"$575,000.00",575000,3627,158.53322304935207
954,99 GRIGGS ST SW,"99 GRIGGS ST SW Cobb County, GA",2018-04-27,"$225,000.00",225000,1321,170.32551097653294
972,1257 PARKTOWN DR BLDG 5,"1257 PARKTOWN DR BLDG 5 Cobb County, GA",2018-04-27,"$277,348.00",277348,1932,143.55486542443063
969,2355 SANDY OAKS DR,"2355 SANDY OAKS DR Cobb County, GA",2018-04-27,"$430,000.00",430000,3773,113.96766498807315
968,1782 SILVER LEAF DR,"1782 SILVER LEAF DR Cobb County, GA",2018-04-27,"$165,000.00",165000,1300,126.92307692307692
967,3759 TREBOURNE SQ,"3759 TREBOURNE SQ Cobb County, GA",2018-04-27,"$615,000.00",615000,3139,195.92226823829245
966,3241 WINTERBERRY CIR,"3241 WINTERBERRY CIR Cobb County, GA",2018-04-27,"$375,000.00",375000,2498,150.1200960768615
965,2005 WINSTED WAY,"2005 WINSTED WAY Cobb County, GA",2018-04-27,"$760,786.00",760786,4032,188.68700396825398
964,960 CLUBLAND WAY,"960 CLUBLAND WAY Cobb County, GA",2018-04-27,"$420,000.00",420000,1931,217.50388399792854
963,1047 OLD POWDER SPRINGS RD,"1047 OLD POWDER SPRINGS RD Cobb County, GA",2018-04-27,"$600,000.00",600000,7540,79.57559681697613
962,3614 LOCKLYN LN SE,"3614 LOCKLYN LN SE Cobb County, GA",2018-04-27,"$460,904.00",460904,2256,204.30141843971631
934,2575 MARLEIGH FARM RD,"2575 MARLEIGH FARM RD Cobb County, GA",2018-04-27,"$200,000.00",200000,1722,116.14401858304298
961,2599 BATES ST,"2599 BATES ST Cobb County, GA",2018-04-27,"$164,000.00",164000,1170,140.17094017094018
959,2708 WOODLAND BROOK LN,"2708 WOODLAND BROOK LN Cobb County, GA",2018-04-27,"$408,000.00",408000,2612,156.2021439509954
958,4855 IVY RIDGE DR BLDG 25,"4855 IVY RIDGE DR BLDG 25 Cobb County, GA",2018-04-27,"$345,000.00",345000,2974,116.0053799596503
957,4210 NORBURY CT,"4210 NORBURY CT Cobb County, GA",2018-04-27,"$425,000.00",425000,3304,128.6319612590799
956,5120 WHITEOAK TER,"5120 WHITEOAK TER Cobb County, GA",2018-04-27,"$275,000.00",275000,1748,157.32265446224255
973,3225 HARMONY HILL TRACE,"3225 HARMONY HILL TRACE Cobb County, GA",2018-04-27,"$324,900.00",324900,3340,97.27544910179641
974,503 ST JOSEPH WAY,"503 ST JOSEPH WAY Cobb County, GA",2018-04-27,"$305,000.00",305000,1992,153.11244979919678
975,251 ST MARTINS DR,"251 ST MARTINS DR Cobb County, GA",2018-04-27,"$347,500.00",347500,2562,135.63622170179548
955,2206 KNOXHILL VW,"2206 KNOXHILL VW Cobb County, GA",2018-04-27,"$266,000.00",266000,1920,138.54166666666666
976,3491 PINETREE DR SE,"3491 PINETREE DR SE Cobb County, GA",2018-04-27,"$270,000.00",270000,1393,193.8262742282843
960,2617 JUPITER DR SW,"2617 JUPITER DR SW Cobb County, GA",2018-04-27,"$287,316.00",287316,2995,95.93188647746244
970,6220 OAKDALE RIDGE CT,"6220 OAKDALE RIDGE CT Cobb County, GA",2018-04-27,"$299,000.00",299000,2929,102.08262205530897
933,1604 CLIFTON DOWNS CT,"1604 CLIFTON DOWNS CT Cobb County, GA",2018-04-27,"$252,000.00",252000,2580,97.67441860465117
