,street_name,full_address,sale_date,sale_price,price_num,sq_feet,price_sf
10045,1813 ASHBOROUGH CIR UNIT C,"1813 ASHBOROUGH CIR UNIT C Cobb County, GA",2022-12-15,"$116,000.00",116000,1216,95.39473684210526
10096,3473 FENTON DR SE,"3473 FENTON DR SE Cobb County, GA",2022-12-15,"$565,000.00",565000,2080,271.63461538461536
10081,461 MEADOWBROOK DR,"461 MEADOWBROOK DR Cobb County, GA",2022-12-15,"$263,168.00",263168,1093,240.77584629460202
10073,192 HEDGES ST,"192 HEDGES ST Cobb County, GA",2022-12-15,"$290,000.00",290000,1054,275.1423149905123
10094,858 JOSEPH CLUB DR,"858 JOSEPH CLUB DR Cobb County, GA",2022-12-15,"$225,000.00",225000,1552,144.9742268041237
10077,3906 GLENRAVEN CT,"3906 GLENRAVEN CT Cobb County, GA",2022-12-15,"$673,200.00",673200,2590,259.9227799227799
10078,4625 OLD WESTSIDE RD,"4625 OLD WESTSIDE RD Cobb County, GA",2022-12-15,"$275,000.00",275000,1120,245.53571428571428
10080,1038 JUSTICE LN,"1038 JUSTICE LN Cobb County, GA",2022-12-15,"$285,000.00",285000,1764,161.56462585034015
10095,989 BROWNSTONE LN UNIT 16,"989 BROWNSTONE LN UNIT 16 Cobb County, GA",2022-12-15,"$360,000.00",360000,2370,151.8987341772152
10093,2114 WESSON CT,"2114 WESSON CT Cobb County, GA",2022-12-15,"$371,645.00",371645,1666,223.07623049219688
10102,1395 CRESTWIND RD,"1395 CRESTWIND RD Cobb County, GA",2022-12-15,"$695,123.00",695123,3468,200.43915801614764
10103,2617 DAVIS CIR,"2617 DAVIS CIR Cobb County, GA",2022-12-15,"$215,000.00",215000,1115,192.8251121076233
10104,3176 DOWSING LN,"3176 DOWSING LN Cobb County, GA",2022-12-15,"$456,265.00",456265,2403,189.87307532251353
10105,2424 WINGFIELD DR,"2424 WINGFIELD DR Cobb County, GA",2022-12-15,"$349,999.00",349999,2048,170.89794921875
10106,4903 ASCOT BLF,"4903 ASCOT BLF Cobb County, GA",2022-12-15,"$333,000.00",333000,1703,195.53728714034057
10107,1800 HICKORY CREEK CT,"1800 HICKORY CREEK CT Cobb County, GA",2022-12-15,"$335,000.00",335000,2106,159.0693257359924
10108,4070 HILL HOUSE RD,"4070 HILL HOUSE RD Cobb County, GA",2022-12-15,"$625,000.00",625000,3221,194.03911828624652
10109,635 GREEN VALLEY DR,"635 GREEN VALLEY DR Cobb County, GA",2022-12-15,"$440,000.00",440000,1626,270.60270602706026
10110,211 FREYER DR,"211 FREYER DR Cobb County, GA",2022-12-15,"$681,000.00",681000,2511,271.2066905615293
10111,603 CROSSWINDS CIR,"603 CROSSWINDS CIR Cobb County, GA",2022-12-15,"$500,000.00",500000,3124,160.05121638924456
10112,252 PALMS LN,"252 PALMS LN Cobb County, GA",2022-12-15,"$250,000.00",250000,1000,250.0
10113,733 OLDE TOWNE LN,"733 OLDE TOWNE LN Cobb County, GA",2022-12-15,"$425,000.00",425000,1573,270.184361093452
10114,2095 WELLCREST DR,"2095 WELLCREST DR Cobb County, GA",2022-12-15,"$399,900.00",399900,2025,197.4814814814815
10115,4180 DUE WEST RD,"4180 DUE WEST RD Cobb County, GA",2022-12-15,"$216,000.00",216000,1225,176.3265306122449
10092,5140 PARK CIR SW,"5140 PARK CIR SW Cobb County, GA",2022-12-15,"$293,000.00",293000,1642,178.4409257003654
10116,4405 SINGLETREE WAY,"4405 SINGLETREE WAY Cobb County, GA",2022-12-15,"$465,000.00",465000,2710,171.58671586715866
10118,3411 CAMELOT DR,"3411 CAMELOT DR Cobb County, GA",2022-12-15,"$660,000.00",660000,2126,310.4421448730009
10119,1290 MURDOCK RD,"1290 MURDOCK RD Cobb County, GA",2022-12-15,"$504,000.00",504000,2550,197.64705882352942
10120,3416 FOREST HILL RD,"3416 FOREST HILL RD Cobb County, GA",2022-12-15,"$190,000.00",190000,1425,133.33333333333334
10121,1830 CREVEIS RD,"1830 CREVEIS RD Cobb County, GA",2022-12-15,"$280,000.00",280000,1146,244.3280977312391
10122,2309 ELLIS MOUNTAIN DR,"2309 ELLIS MOUNTAIN DR Cobb County, GA",2022-12-15,"$1,357,500.00",1357500,3775,359.6026490066225
10123,1245 STONECROFT WAY,"1245 STONECROFT WAY Cobb County, GA",2022-12-15,"$1,600,000.00",1600000,5961,268.411340379131
10124,2400 CROCKETT DR,"2400 CROCKETT DR Cobb County, GA",2022-12-15,"$265,000.00",265000,1269,208.82584712371946
10125,3515 ESTATES LANDING DR,"3515 ESTATES LANDING DR Cobb County, GA",2022-12-15,"$492,000.00",492000,2840,173.2394366197183
10126,2275 VENTANA PATH BLDG 32,"2275 VENTANA PATH BLDG 32 Cobb County, GA",2022-12-15,"$450,000.00",450000,2458,183.07567127746134
10127,1301 MOSSY ROCK RD,"1301 MOSSY ROCK RD Cobb County, GA",2022-12-15,"$920,000.00",920000,3714,247.71136241249326
10128,478 SALEM WOODS DR,"478 SALEM WOODS DR Cobb County, GA",2022-12-15,"$273,500.00",273500,1361,200.9551800146951
10129,3310 HACKMATACK DR,"3310 HACKMATACK DR Cobb County, GA",2022-12-15,"$360,000.00",360000,2260,159.2920353982301
10117,6052 SIMONE ST,"6052 SIMONE ST Cobb County, GA",2022-12-15,"$1,053,814.00",1053814,3626,290.62713734142307
16101,3055 DOVER LN,"3055 DOVER LN Cobb County, GA",2022-12-16,"$375,900.00",375900,2396,156.8864774624374
16102,2564 WEEPING OAK TRCE NE,"2564 WEEPING OAK TRCE NE Cobb County, GA",2022-12-16,"$1,275,000.00",1275000,4402,289.64107223989095
16154,782 CRESTSIDE CT,"782 CRESTSIDE CT Cobb County, GA",2022-12-16,"$138,000.00",138000,1292,106.81114551083591
16092,1827 BELCHER PL,"1827 BELCHER PL Cobb County, GA",2022-12-16,"$220,000.00",220000,1208,182.11920529801324
16099,2328 LUTHER TER,"2328 LUTHER TER Cobb County, GA",2022-12-16,"$300,000.00",300000,2104,142.58555133079847
16098,1959 BOWERMAN RD NW,"1959 BOWERMAN RD NW Cobb County, GA",2022-12-16,"$682,398.00",682398,3116,218.99807445442875
16097,3531 STONE DR,"3531 STONE DR Cobb County, GA",2022-12-16,"$495,000.00",495000,2068,239.36170212765958
16096,4335 HIGHBORNE DR,"4335 HIGHBORNE DR Cobb County, GA",2022-12-16,"$695,000.00",695000,4358,159.47682423129876
16095,2060 PANSTONE CT,"2060 PANSTONE CT Cobb County, GA",2022-12-16,"$181,000.00",181000,984,183.9430894308943
16148,3709 PONDEROSA LN,"3709 PONDEROSA LN Cobb County, GA",2022-12-16,"$299,900.00",299900,1265,237.07509881422925
16094,41 RHODES DR,"41 RHODES DR Cobb County, GA",2022-12-16,"$645,000.00",645000,2172,296.96132596685084
16093,1040 WOODWARD CIR SW,"1040 WOODWARD CIR SW Cobb County, GA",2022-12-16,"$230,000.00",230000,1075,213.95348837209303
16091,964 ALLEGRO PARK,"964 ALLEGRO PARK Cobb County, GA",2022-12-16,"$401,170.00",401170,1530,262.202614379085
16090,968 ALLEGRO PARK,"968 ALLEGRO PARK Cobb County, GA",2022-12-16,"$404,095.00",404095,1532,263.7695822454308
16089,976 ALLEGRO PARK,"976 ALLEGRO PARK Cobb County, GA",2022-12-16,"$407,645.00",407645,1532,266.0868146214099
16100,3740 ROSELLE WAY,"3740 ROSELLE WAY Cobb County, GA",2022-12-16,"$1,122,500.00",1122500,4511,248.83617823099092
16103,661 GREGORY MANOR DR,"661 GREGORY MANOR DR Cobb County, GA",2022-12-16,"$330,000.00",330000,1896,174.0506329113924
16123,696 FAIRFIELD DR NE,"696 FAIRFIELD DR NE Cobb County, GA",2022-12-16,"$614,900.00",614900,2484,247.54428341384863
16105,2542 BLUFF STONE TRCE,"2542 BLUFF STONE TRCE Cobb County, GA",2022-12-16,"$285,000.00",285000,1434,198.744769874477
16131,2729 VININGS ORCHARD CIR,"2729 VININGS ORCHARD CIR Cobb County, GA",2022-12-16,"$875,000.00",875000,3950,221.51898734177215
16132,3219 RANGERS GATE DR,"3219 RANGERS GATE DR Cobb County, GA",2022-12-16,"$370,900.00",370900,1622,228.66831072749693
16133,604 BRIDLE PATH,"604 BRIDLE PATH Cobb County, GA",2022-12-16,"$390,000.00",390000,1764,221.08843537414967
16134,3891 BLUFFVIEW PT,"3891 BLUFFVIEW PT Cobb County, GA",2022-12-16,"$469,500.00",469500,2334,201.15681233933162
16135,3771 MANOR HOUSE DR,"3771 MANOR HOUSE DR Cobb County, GA",2022-12-16,"$535,000.00",535000,2088,256.2260536398467
16136,1107 MEADOW GRASS LN,"1107 MEADOW GRASS LN Cobb County, GA",2022-12-16,"$500,000.00",500000,3391,147.4491300501327
16137,1489 CHASEWAY CIR,"1489 CHASEWAY CIR Cobb County, GA",2022-12-16,"$253,000.00",253000,1476,171.40921409214093
16138,3704 ACORN DR,"3704 ACORN DR Cobb County, GA",2022-12-16,"$278,150.00",278150,1112,250.13489208633092
16139,1937 GALT COMM,"1937 GALT COMM Cobb County, GA",2022-12-16,"$505,000.00",505000,1537,328.56213402732595
16140,3424 HOGAN DR,"3424 HOGAN DR Cobb County, GA",2022-12-16,"$321,000.00",321000,1361,235.85598824393827
16141,1219 SETTLEBENCH LN,"1219 SETTLEBENCH LN Cobb County, GA",2022-12-16,"$435,000.00",435000,1958,222.16547497446373
16142,3435 HICKORY CREST DR,"3435 HICKORY CREST DR Cobb County, GA",2022-12-16,"$546,000.00",546000,2175,251.0344827586207
16143,1433 WALKER CT SE,"1433 WALKER CT SE Cobb County, GA",2022-12-16,"$805,000.00",805000,2734,294.4403803950256
16144,972 ALLEGRO PARK,"972 ALLEGRO PARK Cobb County, GA",2022-12-16,"$404,740.00",404740,1531,264.3631613324624
16145,981 S GORDON RD,"981 S GORDON RD Cobb County, GA",2022-12-16,"$139,050.00",139050,1478,94.07983761840325
16146,5328 FLANNERY CHASE SW,"5328 FLANNERY CHASE SW Cobb County, GA",2022-12-16,"$804,280.00",804280,3742,214.93319080705504
16147,4159 KING VALLEY DR,"4159 KING VALLEY DR Cobb County, GA",2022-12-16,"$585,000.00",585000,1692,345.74468085106383
16152,3046 MOSER WAY,"3046 MOSER WAY Cobb County, GA",2022-12-16,"$445,000.00",445000,2745,162.11293260473587
16153,999 PINEDALE DR,"999 PINEDALE DR Cobb County, GA",2022-12-16,"$485,000.00",485000,1474,329.03663500678425
16130,2995 MONTVIEW DR,"2995 MONTVIEW DR Cobb County, GA",2022-12-16,"$405,000.00",405000,2193,184.67852257181943
16129,216 HAVERSTOCK CT BLDG 4,"216 HAVERSTOCK CT BLDG 4 Cobb County, GA",2022-12-16,"$500,000.00",500000,2141,233.53573096683792
16128,1910 CEDAR GLENN WAY BLDG/UNIT 4000/4301,"1910 CEDAR GLENN WAY BLDG/UNIT 4000/4301 Cobb County, GA",2022-12-16,"$350,000.00",350000,1593,219.7112366603892
16127,2747 SUNNY LN,"2747 SUNNY LN Cobb County, GA",2022-12-16,"$555,000.00",555000,1848,300.3246753246753
16106,3515 NETTLE LN,"3515 NETTLE LN Cobb County, GA",2022-12-16,"$565,000.00",565000,2144,263.5261194029851
16107,3020 WATERDANCE DR,"3020 WATERDANCE DR Cobb County, GA",2022-12-16,"$425,000.00",425000,2572,165.24105754276826
16108,6047 VICTORIA FALLS OVRLK,"6047 VICTORIA FALLS OVRLK Cobb County, GA",2022-12-16,"$675,000.00",675000,3325,203.00751879699249
16109,1180 JUSTICE DR,"1180 JUSTICE DR Cobb County, GA",2022-12-16,"$300,000.00",300000,1622,184.9568434032059
16110,1765 AGNES ST,"1765 AGNES ST Cobb County, GA",2022-12-16,"$334,000.00",334000,1428,233.8935574229692
16111,1530 MILFORD PL,"1530 MILFORD PL Cobb County, GA",2022-12-16,"$380,000.00",380000,2396,158.59766277128548
16112,1390 HERITAGE GLEN DR,"1390 HERITAGE GLEN DR Cobb County, GA",2022-12-16,"$480,000.00",480000,2204,217.7858439201452
16113,4135 GREGORY MANOR CIR,"4135 GREGORY MANOR CIR Cobb County, GA",2022-12-16,"$317,050.00",317050,1412,224.53966005665723
16114,2875 SPRING VILLA LN,"2875 SPRING VILLA LN Cobb County, GA",2022-12-16,"$208,000.00",208000,1452,143.25068870523415
16104,5366 WINDSOR GREEN CT,"5366 WINDSOR GREEN CT Cobb County, GA",2022-12-16,"$850,000.00",850000,2918,291.29540781357093
16115,2400 CUMBERLAND PKWY BLDG/UNIT 6/614,"2400 CUMBERLAND PKWY BLDG/UNIT 6/614 Cobb County, GA",2022-12-16,"$340,000.00",340000,1554,218.7902187902188
16117,445 ARNOLD AVE,"445 ARNOLD AVE Cobb County, GA",2022-12-16,"$345,000.00",345000,1278,269.9530516431925
16118,114 HERBERT DR,"114 HERBERT DR Cobb County, GA",2022-12-16,"$220,000.00",220000,1087,202.39190432382705
16119,6058 QUEENS RIVER DR,"6058 QUEENS RIVER DR Cobb County, GA",2022-12-16,"$495,000.00",495000,2364,209.39086294416245
16120,2988 HIGH CREEK VW,"2988 HIGH CREEK VW Cobb County, GA",2022-12-16,"$760,000.00",760000,3868,196.48397104446744
16121,621 SPRING RIDGE DR,"621 SPRING RIDGE DR Cobb County, GA",2022-12-16,"$400,000.00",400000,1981,201.91822311963654
16122,885 MITSY RIDGE DR,"885 MITSY RIDGE DR Cobb County, GA",2022-12-16,"$520,000.00",520000,2601,199.92310649750095
16124,632 INDIAN HILLS PKWY,"632 INDIAN HILLS PKWY Cobb County, GA",2022-12-16,"$1,523,660.00",1523660,5503,276.8780665091768
16125,413 CHESTER ST,"413 CHESTER ST Cobb County, GA",2022-12-16,"$657,600.00",657600,2115,310.92198581560285
16126,5282 MAPLE VALLEY RD,"5282 MAPLE VALLEY RD Cobb County, GA",2022-12-16,"$316,000.00",316000,1075,293.95348837209303
16116,2108 PRICHARD PARK DR,"2108 PRICHARD PARK DR Cobb County, GA",2022-12-16,"$379,435.00",379435,1747,217.192329708071
16151,1820 GREYSTONE CT NE,"1820 GREYSTONE CT NE Cobb County, GA",2022-12-16,"$460,000.00",460000,2276,202.10896309314586
15545,203 WYNDHAM WOODS TRL,"203 WYNDHAM WOODS TRL Cobb County, GA",2022-12-16,"$325,000.00",325000,2214,146.79313459801264
16150,3616 PERRY PT,"3616 PERRY PT Cobb County, GA",2022-12-16,"$340,000.00",340000,1677,202.74299344066785
16149,5235 SILHOUETTE LN,"5235 SILHOUETTE LN Cobb County, GA",2022-12-16,"$180,000.00",180000,960,187.5
15546,3830 REECE FARMS CT,"3830 REECE FARMS CT Cobb County, GA",2022-12-16,"$475,000.00",475000,2752,172.60174418604652
16069,4482 CALUMET DR,"4482 CALUMET DR Cobb County, GA",2022-12-19,"$295,000.00",295000,1296,227.62345679012347
16076,4801 RIDGEWOOD CREEK DR,"4801 RIDGEWOOD CREEK DR Cobb County, GA",2022-12-19,"$265,000.00",265000,2815,94.1385435168739
16075,2895 OLD MACK DOBBS RD,"2895 OLD MACK DOBBS RD Cobb County, GA",2022-12-19,"$352,000.00",352000,2046,172.04301075268816
16074,603 SPRING RIDGE DR,"603 SPRING RIDGE DR Cobb County, GA",2022-12-19,"$330,000.00",330000,2411,136.8726669431771
16073,3993 BEAR RIDGE PL,"3993 BEAR RIDGE PL Cobb County, GA",2022-12-19,"$430,000.00",430000,2046,210.16617790811338
16072,1905 GALT COMM,"1905 GALT COMM Cobb County, GA",2022-12-19,"$364,900.00",364900,1182,308.7140439932318
16071,5690 FAWN DR,"5690 FAWN DR Cobb County, GA",2022-12-19,"$245,000.00",245000,1148,213.41463414634146
16068,2011 MACLAND SQUARE DR BLDG 10,"2011 MACLAND SQUARE DR BLDG 10 Cobb County, GA",2022-12-19,"$345,000.00",345000,1708,201.99063231850118
16067,1243 GATE POST LN,"1243 GATE POST LN Cobb County, GA",2022-12-19,"$495,000.00",495000,2487,199.03498190591074
16066,5225 WILLOW MILL DR,"5225 WILLOW MILL DR Cobb County, GA",2022-12-19,"$577,500.00",577500,1624,355.6034482758621
16065,2768 BELL DR,"2768 BELL DR Cobb County, GA",2022-12-19,"$475,000.00",475000,2030,233.99014778325125
16064,2212 NINE OAKS DR,"2212 NINE OAKS DR Cobb County, GA",2022-12-19,"$453,500.00",453500,3083,147.0969834576711
16063,1717 COSETTE LN,"1717 COSETTE LN Cobb County, GA",2022-12-19,"$499,418.00",499418,2820,177.0985815602837
16062,3785 LAKE DR SE,"3785 LAKE DR SE Cobb County, GA",2022-12-19,"$405,000.00",405000,1182,342.6395939086294
16061,3628 SILVERY WAY,"3628 SILVERY WAY Cobb County, GA",2022-12-19,"$429,614.00",429614,2250,190.93955555555556
16060,2714 SANDY IRWIN CT,"2714 SANDY IRWIN CT Cobb County, GA",2022-12-19,"$569,900.00",569900,2970,191.88552188552188
16059,257 DINK LN,"257 DINK LN Cobb County, GA",2022-12-19,"$225,000.00",225000,900,250.0
16077,1997 N LANDING WAY,"1997 N LANDING WAY Cobb County, GA",2022-12-19,"$288,500.00",288500,1711,168.61484511981297
16078,3500 BRIGHTON PL,"3500 BRIGHTON PL Cobb County, GA",2022-12-19,"$537,500.00",537500,1954,275.07676560900717
16070,775 PALMETTO MOON RD,"775 PALMETTO MOON RD Cobb County, GA",2022-12-19,"$493,500.00",493500,2952,167.1747967479675
16079,2814 BATEMAN ST,"2814 BATEMAN ST Cobb County, GA",2022-12-19,"$430,000.00",430000,1638,262.5152625152625
15541,2371 WOODLAND DR NW,"2371 WOODLAND DR NW Cobb County, GA",2022-12-19,"$232,200.00",232200,936,248.07692307692307
16080,5448 HELEN PL,"5448 HELEN PL Cobb County, GA",2022-12-19,"$240,000.00",240000,1325,181.1320754716981
16081,36 POINTE TER SE,"36 POINTE TER SE Cobb County, GA",2022-12-19,"$499,000.00",499000,2204,226.4065335753176
16083,3734 TOWNSEND WAY,"3734 TOWNSEND WAY Cobb County, GA",2022-12-19,"$490,000.00",490000,2926,167.4641148325359
16084,1118 HIGHLAND BLUFF DR,"1118 HIGHLAND BLUFF DR Cobb County, GA",2022-12-19,"$288,000.00",288000,1224,235.2941176470588
16082,4915 WILLOW LN NE,"4915 WILLOW LN NE Cobb County, GA",2022-12-19,"$389,000.00",389000,2021,192.4789708065314
16086,3507 TEN OAKS CIR,"3507 TEN OAKS CIR Cobb County, GA",2022-12-19,"$170,000.00",170000,1184,143.5810810810811
16087,4349 THORNGATE LN,"4349 THORNGATE LN Cobb County, GA",2022-12-19,"$275,000.00",275000,1408,195.3125
16088,3929 CYRUS CREST CIR,"3929 CYRUS CREST CIR Cobb County, GA",2022-12-19,"$309,000.00",309000,1624,190.27093596059115
15529,581 LUMMUS AVE,"581 LUMMUS AVE Cobb County, GA",2022-12-19,"$177,500.00",177500,1324,134.06344410876133
16085,2404 BETSY CT,"2404 BETSY CT Cobb County, GA",2022-12-19,"$315,000.00",315000,1692,186.17021276595744
16035,1963 BOWERMAN RD NW,"1963 BOWERMAN RD NW Cobb County, GA",2022-12-20,"$687,238.00",687238,3278,209.6516168395363
16039,1511 SCOTT OAKS CT,"1511 SCOTT OAKS CT Cobb County, GA",2022-12-20,"$312,000.00",312000,1540,202.5974025974026
16038,2014 DEVONHURST DR,"2014 DEVONHURST DR Cobb County, GA",2022-12-20,"$340,000.00",340000,2101,161.82770109471682
16037,805 DEMPSEY CT,"805 DEMPSEY CT Cobb County, GA",2022-12-20,"$850,000.00",850000,3361,252.9009223445403
16036,6701 GALLANT CT BLDG 27,"6701 GALLANT CT BLDG 27 Cobb County, GA",2022-12-20,"$195,000.00",195000,1212,160.8910891089109
16034,1420 SYCAMORE DR,"1420 SYCAMORE DR Cobb County, GA",2022-12-20,"$259,000.00",259000,1056,245.2651515151515
16058,974 HIGHLAND VILLAGE TRL,"974 HIGHLAND VILLAGE TRL Cobb County, GA",2022-12-20,"$540,000.00",540000,2802,192.71948608137046
16032,967 ALLEGRO PARK,"967 ALLEGRO PARK Cobb County, GA",2022-12-20,"$407,810.00",407810,1534,265.8474576271187
16031,959 ALLEGRO PARK,"959 ALLEGRO PARK Cobb County, GA",2022-12-20,"$389,294.00",389294,1544,252.13341968911917
16030,957 WINSLAND PASS NW,"957 WINSLAND PASS NW Cobb County, GA",2022-12-20,"$499,900.00",499900,2664,187.65015015015015
16040,3969 BEAR RIDGE PL,"3969 BEAR RIDGE PL Cobb County, GA",2022-12-20,"$390,000.00",390000,2376,164.14141414141415
16029,1177 BYERS DR,"1177 BYERS DR Cobb County, GA",2022-12-20,"$215,000.00",215000,1150,186.95652173913044
16028,5070 LAUREL GLEN CT SE,"5070 LAUREL GLEN CT SE Cobb County, GA",2022-12-20,"$215,000.00",215000,1268,169.5583596214511
16033,4856 HAWK PL,"4856 HAWK PL Cobb County, GA",2022-12-20,"$356,400.00",356400,1864,191.20171673819743
16041,420 SMOKERISE CIR,"420 SMOKERISE CIR Cobb County, GA",2022-12-20,"$230,000.00",230000,1166,197.25557461406518
16048,963 ALLEGRO PARK,"963 ALLEGRO PARK Cobb County, GA",2022-12-20,"$390,000.00",390000,1529,255.06867233485937
16043,5903 SHARP DR,"5903 SHARP DR Cobb County, GA",2022-12-20,"$410,000.00",410000,3123,131.2840217739353
16044,2894 COUNTRY LN NW,"2894 COUNTRY LN NW Cobb County, GA",2022-12-20,"$220,000.00",220000,1200,183.33333333333334
16045,2372 LAKEWOOD DR NW,"2372 LAKEWOOD DR NW Cobb County, GA",2022-12-20,"$250,000.00",250000,1284,194.70404984423675
16046,1206 PINEHURST CIR SE,"1206 PINEHURST CIR SE Cobb County, GA",2022-12-20,"$510,000.00",510000,1412,361.1898016997167
16047,955 ALLEGRO PARK,"955 ALLEGRO PARK Cobb County, GA",2022-12-20,"$391,780.00",391780,1529,256.23283191628514
16027,91 HOLLAND ST,"91 HOLLAND ST Cobb County, GA",2022-12-20,"$470,000.00",470000,2135,220.14051522248243
16049,3180 VANDIVER DR,"3180 VANDIVER DR Cobb County, GA",2022-12-20,"$305,000.00",305000,1830,166.66666666666666
16050,4806 THORNWOOD DR,"4806 THORNWOOD DR Cobb County, GA",2022-12-20,"$412,000.00",412000,2496,165.06410256410257
16051,80 LAKE SOMERSET CRST,"80 LAKE SOMERSET CRST Cobb County, GA",2022-12-20,"$449,000.00",449000,1658,270.80820265379975
16052,1096 CENTER ST,"1096 CENTER ST Cobb County, GA",2022-12-20,"$236,000.00",236000,1512,156.08465608465607
16053,3917 BLUSTERY WAY,"3917 BLUSTERY WAY Cobb County, GA",2022-12-20,"$565,000.00",565000,3778,149.55002646903122
16054,1512 GALEWOOD CIR,"1512 GALEWOOD CIR Cobb County, GA",2022-12-20,"$400,000.00",400000,1776,225.22522522522522
16055,535 BRIARFIELD XING,"535 BRIARFIELD XING Cobb County, GA",2022-12-20,"$366,625.00",366625,2378,154.17367535744322
15539,1236 GRAMPIAN PASS UNIT 9,"1236 GRAMPIAN PASS UNIT 9 Cobb County, GA",2022-12-20,"$245,000.00",245000,1646,148.8456865127582
16042,3551 CHATTAHOOCHEE SUMMIT LN UNIT 23,"3551 CHATTAHOOCHEE SUMMIT LN UNIT 23 Cobb County, GA",2022-12-20,"$360,000.00",360000,1533,234.83365949119374
16026,2439 LIZDIONNE LOOP NE,"2439 LIZDIONNE LOOP NE Cobb County, GA",2022-12-20,"$799,900.00",799900,3909,204.6303402404707
16025,6128 BOWDEN ST,"6128 BOWDEN ST Cobb County, GA",2022-12-20,"$75,000.00",75000,1092,68.68131868131869
16024,1672 VALOR RIDGE CT,"1672 VALOR RIDGE CT Cobb County, GA",2022-12-20,"$837,500.00",837500,3689,227.02629438872324
16056,496 WHITE OAK DR,"496 WHITE OAK DR Cobb County, GA",2022-12-20,"$332,500.00",332500,1680,197.91666666666666
16020,951 ALLEGRO PARK,"951 ALLEGRO PARK Cobb County, GA",2022-12-20,"$395,440.00",395440,1534,257.78357235984356
16057,2080 VILLAGE STATION XING,"2080 VILLAGE STATION XING Cobb County, GA",2022-12-20,"$680,000.00",680000,3189,213.23298839761682
16022,7 VILLA CT SE,"7 VILLA CT SE Cobb County, GA",2022-12-20,"$175,000.00",175000,1080,162.03703703703704
16023,3184 OAK DR NE,"3184 OAK DR NE Cobb County, GA",2022-12-20,"$312,000.00",312000,1425,218.94736842105263
16021,971 ALLEGRO PARK,"971 ALLEGRO PARK Cobb County, GA",2022-12-20,"$389,670.00",389670,1529,254.85284499672989
15984,2627 FOREST WAY,"2627 FOREST WAY Cobb County, GA",2022-12-21,"$310,000.00",310000,2252,137.65541740674956
15982,933 EDMOND OAKS,"933 EDMOND OAKS Cobb County, GA",2022-12-21,"$748,300.00",748300,3333,224.5124512451245
15998,1138 HIGHLAND DR NE,"1138 HIGHLAND DR NE Cobb County, GA",2022-12-21,"$185,000.00",185000,1320,140.15151515151516
15997,305 COUNTRYSIDE LN,"305 COUNTRYSIDE LN Cobb County, GA",2022-12-21,"$195,000.00",195000,1097,177.75752051048315
15996,1050 COUNTRY CLUB PL,"1050 COUNTRY CLUB PL Cobb County, GA",2022-12-21,"$260,000.00",260000,1480,175.67567567567568
15995,1652 MOSAIC WAY,"1652 MOSAIC WAY Cobb County, GA",2022-12-21,"$425,000.00",425000,1764,240.9297052154195
15994,1035 DELL AVE,"1035 DELL AVE Cobb County, GA",2022-12-21,"$345,000.00",345000,1468,235.01362397820162
15993,292 FRASIER ST,"292 FRASIER ST Cobb County, GA",2022-12-21,"$340,000.00",340000,900,377.77777777777777
15992,239 GOLDIE DR,"239 GOLDIE DR Cobb County, GA",2022-12-21,"$330,000.00",330000,1614,204.46096654275092
15999,3892 STONE LAKES DR,"3892 STONE LAKES DR Cobb County, GA",2022-12-21,"$787,500.00",787500,4149,189.80477223427332
15990,6020 PARK WOOD CT SW,"6020 PARK WOOD CT SW Cobb County, GA",2022-12-21,"$249,900.00",249900,1154,216.55112651646448
15989,2633 BUTLER BRIDGE WAY,"2633 BUTLER BRIDGE WAY Cobb County, GA",2022-12-21,"$450,000.00",450000,2970,151.5151515151515
15988,3174 PETITE FOREST DR,"3174 PETITE FOREST DR Cobb County, GA",2022-12-21,"$525,500.00",525500,2886,182.0859320859321
15987,3692 STONEY VIEW DR,"3692 STONEY VIEW DR Cobb County, GA",2022-12-21,"$330,000.00",330000,1424,231.74157303370785
15986,3719 MCKAY RD,"3719 MCKAY RD Cobb County, GA",2022-12-21,"$298,000.00",298000,1243,239.74255832662914
15985,4080 BUNKER DR,"4080 BUNKER DR Cobb County, GA",2022-12-21,"$490,000.00",490000,2974,164.76126429051783
15983,2670 BATEMAN ST,"2670 BATEMAN ST Cobb County, GA",2022-12-21,"$461,622.00",461622,1822,253.36004390779362
15991,5005 IVY COTTAGE LN,"5005 IVY COTTAGE LN Cobb County, GA",2022-12-21,"$514,990.00",514990,3283,156.86567164179104
16000,3762 VILLA CT SW,"3762 VILLA CT SW Cobb County, GA",2022-12-21,"$299,000.00",299000,1080,276.85185185185185
16003,28 SPRINGHEDGE CT,"28 SPRINGHEDGE CT Cobb County, GA",2022-12-21,"$278,000.00",278000,1436,193.5933147632312
16019,3302 ELLSMERE TRCE,"3302 ELLSMERE TRCE Cobb County, GA",2022-12-21,"$565,000.00",565000,2914,193.89155799588195
16018,4508 WESTCLIFF TRCE,"4508 WESTCLIFF TRCE Cobb County, GA",2022-12-21,"$665,000.00",665000,3162,210.30993042378242
16017,4558 LOIS ST,"4558 LOIS ST Cobb County, GA",2022-12-21,"$650,000.00",650000,2832,229.51977401129943
16016,760 SUMMIT TER,"760 SUMMIT TER Cobb County, GA",2022-12-21,"$465,000.00",465000,2376,195.7070707070707
16015,4510 MACLAND RD,"4510 MACLAND RD Cobb County, GA",2022-12-21,"$240,000.00",240000,1236,194.1747572815534
